,R,Z,n_n_slow,n_n_thermal,n_n_total,izn_rate_slow,izn_rate_thermal,izn_rate_total
1222,4.27350929167,2.1847805,0.206026624393,5.28132620145e+14,5.28132620145e+14,3211.63528647,8.23276779781e+18,8.23276779781e+18
1223,4.354924125,2.56339358333,1.83068926808e-07,1.91795269495e+13,1.91795269495e+13,0.00302583558863,3.17006803004e+17,3.17006803004e+17
1224,4.32748445833,2.55274929167,1.97424497633,1.20568549817e+16,1.20568549817e+16,643.410055355,3.92935113128e+18,3.92935113128e+18
1225,4.354883875,2.761933625,116.345292953,3.58994546791e+16,3.58994546791e+16,36121.846272,1.11457416991e+19,1.11457416991e+19
1226,4.36720529167,2.74492995833,0.0116029848188,2.04629409021e+14,2.04629409021e+14,176.708997785,3.11642722541e+18,3.11642722541e+18
1227,4.31428604167,2.57204529167,464.98211152,4.72970978721e+16,4.72970978721e+16,154939.415482,1.57601432759e+19,1.57601432759e+19
1228,4.34022,2.573592625,0.000117256794277,7.36330405233e+13,7.36330405233e+13,1.95505658872,1.22770507168e+18,1.22770507168e+18
1229,4.46341470833,3.1344255,4.15143506536e-05,1.97456499755e+14,1.97456499755e+14,0.0134340576632,6.38969889186e+16,6.38969889186e+16
1230,4.47614979167,3.12170716667,3.79144387927e-09,1.13110675668e+12,1.13110675668e+12,5.94762317472e-05,1.77436274235e+16,1.77436274235e+16
1231,4.405544875,2.9491435,0.000404538089203,1.07618410973e+15,1.07618410973e+15,0.144117968568,3.83393979059e+17,3.83393979059e+17
1232,4.41953679167,2.9338815,3.25875077816e-08,5.64777699961e+12,5.64777699961e+12,0.000579521234922,1.00437465894e+17,1.00437465894e+17
1233,4.603307,3.33895883333,3.97878940775e-21,830888402.415,830888402.415,2.25866314759e-16,4.71675382125e+13,4.71675382125e+13
1234,4.586442,3.35453466667,3.02121720961e-18,3999390091.14,3999390091.14,1.11117599515e-13,1.47093901437e+14,1.47093901437e+14
1235,4.6286055,3.50247433333,6.45988630314e-13,1.56441603146e+12,1.56441603146e+12,4.18763245996e-10,1.01413539601e+15,1.01413539601e+15
1236,4.64206375,3.49427108333,5.27777478769e-17,9480983654.76,9480983654.76,1.66976895464e-12,2.99956947824e+14,2.99956947824e+14
1237,4.54389666667,3.32805783333,4.02972363246e-11,3.5934438474e+12,3.5934438474e+12,3.06380259168e-08,2.732098669e+15,2.732098669e+15
1238,4.55929041667,3.31663708333,2.63249679354e-15,20510576521.4,20510576521.4,1.00439700058e-10,7.82555997366e+14,7.82555997366e+14
1239,4.86723495833,3.819,3.72635075012e-21,14196537973.3,14196537973.3,1.10082515768e-18,4.19389026987e+12,4.19389026987e+12
1240,4.89270779167,3.81402695833,1.27663907564e-23,2925773310.38,2925773310.38,3.69585748971e-21,8.47008477862e+11,8.47008477862e+11
1241,6.55656675,3.615737125,1.00395051861,2.34839282777e+15,2.34839282777e+15,10246.7397603,2.3968681439e+19,2.3968681439e+19
1242,6.52647820833,3.664006,1143438852.08,2.34556833582e+18,2.34556833696e+18,2.46119031229e+11,5.04870903627e+20,5.04870903873e+20
1243,6.96734025,3.30608191667,0.213096017114,7.03008525764e+13,7.03008525764e+13,2140.59437981,7.06186872749e+17,7.06186872749e+17
1244,6.94126954167,3.30828441667,0.000486347079041,1.80089059625e+13,1.80089059625e+13,4.4347358,1.64213466951e+17,1.64213466951e+17
1245,6.81403895833,3.43780791667,29197.0874285,1.5924703233e+14,1.59247032359e+14,323552461.376,1.7647229164e+18,1.76472291672e+18
