        R                 Z              n_n_slow        n_n_thermal        n_n_total       izn_rate_slow    izn_rate_thermal   izn_rate_total  
           2.06975          -0.25509       1.30304E+05       2.60216E+13       2.60216E+13       2.44740E+07       4.88744E+15       4.88744E+15
           1.88977          -0.20663       1.72916E-09       1.96765E+12       1.96765E+12       3.24563E-07       3.69327E+14       3.69327E+14
           1.88070          -0.19694       2.60479E-10       1.66605E+12       1.66605E+12       4.91552E-08       3.14402E+14       3.14402E+14
           1.89184          -0.18075       1.53821E-09       1.99564E+12       1.99564E+12       2.79869E-07       3.63096E+14       3.63096E+14
           1.90091          -0.19045       9.10298E-09       2.29204E+12       2.29204E+12       1.64484E-06       4.14153E+14       4.14153E+14
           1.93353          -0.22277       1.45044E-05       3.67212E+12       3.67212E+12       3.35368E-03       8.49061E+14       8.49061E+14
           1.91977          -0.20856       5.91552E-07       2.94011E+12       2.94011E+12       1.25584E-04       6.24174E+14       6.24174E+14
           1.96825          -0.18752       3.46755E-04       5.72682E+12       5.72682E+12       8.12246E-02       1.34146E+15       1.34146E+15
           1.95177          -0.19073       4.61762E-05       4.61267E+12       4.61267E+12       1.07032E-02       1.06918E+15       1.06918E+15
           1.96305          -0.23490       2.32441E-03       5.59370E+12       5.59370E+12       5.87215E-01       1.41313E+15       1.41313E+15
           1.94904          -0.22115       1.05395E-04       4.49679E+12       4.49679E+12       2.45379E-02       1.04693E+15       1.04693E+15
           1.91816          -0.12979       4.91312E-09       2.58788E+12       2.58788E+12       8.71463E-07       4.59023E+14       4.59023E+14
           1.93474          -0.13899       1.54758E-07       3.41385E+12       3.41385E+12       2.96565E-05       6.54201E+14       6.54201E+14
           1.95125          -0.14831       4.56289E-06       4.40240E+12       4.40240E+12       9.43220E-04       9.10046E+14       9.10046E+14
           1.96771          -0.15777       1.25003E-04       5.70865E+12       5.70865E+12       2.80331E-02       1.28022E+15       1.28022E+15
           1.94444          -0.10928       1.96225E-07       3.93276E+12       3.93276E+12       3.77274E-05       7.56136E+14       7.56136E+14
           1.96185          -0.11611       5.57677E-06       5.12270E+12       5.12270E+12       1.15744E-03       1.06320E+15       1.06320E+15
           1.95194          -0.07917       3.49006E-07       4.49408E+12       4.49408E+12       6.59635E-05       8.49400E+14       8.49400E+14
           1.96395          -0.08261       2.01572E-06       5.26563E+12       5.26563E+12       3.80021E-04       9.92724E+14       9.92724E+14
           1.93382          -0.07492       1.09644E-08       3.27817E+12       3.27817E+12       1.91902E-06       5.73755E+14       5.73755E+14
           1.94697          -0.06774       6.93925E-08       4.03594E+12       4.03594E+12       1.20881E-05       7.03058E+14       7.03058E+14
           1.94732           0.01173       7.70637E-08       3.88778E+12       3.88778E+12       1.34345E-05       6.77755E+14       6.77755E+14
           1.96880          -0.01743       2.20431E-06       5.33822E+12       5.33822E+12       4.16851E-04       1.00950E+15       1.00950E+15
           1.92992          -0.00053       2.41473E-09       3.02587E+12       3.02587E+12       7.76615E-07       9.73169E+14       9.73169E+14
           1.94923          -0.00771       7.67766E-08       3.97516E+12       3.97516E+12       1.33844E-05       6.92986E+14       6.92986E+14
           2.01106          -0.18422       4.02918E-01       1.08209E+13       1.08209E+13       1.05991E+02       2.84654E+15       2.84654E+15
           2.00043          -0.17707       8.20413E-02       9.53651E+12       9.53651E+12       2.14673E+01       2.49537E+15       2.49537E+15
           2.04907          -0.18803       1.57004E+02       1.69750E+13       1.69750E+13       4.75005E+04       5.13569E+15       5.13569E+15
           2.03291          -0.19696       2.85920E+01       1.40349E+13       1.40349E+13       8.60035E+03       4.22164E+15       4.22164E+15
           1.98815          -0.08784       2.58518E-04       7.32917E+12       7.32917E+12       5.70950E-02       1.61868E+15       1.61868E+15
           2.00013          -0.09137       1.37392E-03       8.50132E+12       8.50132E+12       3.05182E-01       1.88835E+15       1.88835E+15
           1.98410          -0.16735       3.27576E-03       7.36309E+12       7.36309E+12       7.94715E-01       1.78632E+15       1.78632E+15
           1.99937          -0.16080       1.88911E-02       8.89094E+12       8.89094E+12       4.63132E+00       2.17970E+15       2.17970E+15
           1.97922          -0.12303       1.38918E-04       6.54048E+12       6.54048E+12       3.12822E-02       1.47281E+15       1.47281E+15
           1.99657          -0.13005       3.49944E-03       8.31251E+12       8.31251E+12       8.53177E-01       2.02662E+15       2.02662E+15
           2.02430          -0.09672       1.39062E-01       1.15689E+13       1.15689E+13       3.57871E+01       2.97723E+15       2.97723E+15
           2.04236          -0.10125       3.26907E+00       1.51665E+13       1.51665E+13       9.03307E+02       4.19080E+15       4.19080E+15
           1.98499           0.00718       6.22926E-05       6.48733E+12       6.48733E+12       2.55263E-02       2.65838E+15       2.65838E+15
           2.01199          -0.01481       8.18925E-03       9.52013E+12       9.52013E+12       1.96208E+00       2.28095E+15       2.28095E+15
           2.02300          -0.00073       4.34840E-02       1.08091E+13       1.08091E+13       1.04710E+01       2.60285E+15       2.60285E+15
           2.04907          -0.01302       4.56179E+00       1.59989E+13       1.59989E+13       1.26369E+03       4.43195E+15       4.43195E+15
           2.00692           0.03618       6.70819E-03       8.72734E+12       8.72734E+12       1.60453E+00       2.08748E+15       2.08748E+15
           2.02038           0.02565       3.64138E-02       1.02840E+13       1.02840E+13       8.76850E+00       2.47639E+15       2.47639E+15
           2.06042          -0.10584       7.40573E+01       1.98427E+13       1.98427E+13       2.18261E+04       5.84803E+15       5.84803E+15
           2.07430          -0.09268       3.59554E+02       2.37300E+13       2.37300E+13       1.06349E+05       7.01887E+15       7.01887E+15
           2.04889          -0.04301       3.90775E+00       1.60538E+13       1.60538E+13       1.08492E+03       4.45706E+15       4.45706E+15
           2.05951          -0.05895       1.90190E+01       1.85298E+13       1.85298E+13       5.28868E+03       5.15264E+15       5.15264E+15
           2.05990           0.00287       2.24806E+01       1.82542E+13       1.82542E+13       6.24623E+03       5.07193E+15       5.07193E+15
           2.08618          -0.01119       2.06866E+03       2.74439E+13       2.74439E+13       6.47019E+05       8.58371E+15       8.58371E+15
           2.04325           0.04511       3.97084E+00       1.43952E+13       1.43952E+13       1.09761E+03       3.97908E+15       3.97908E+15
           2.05689           0.03283       2.01997E+01       1.70964E+13       1.70964E+13       5.61248E+03       4.75024E+15       4.75024E+15
           1.91931           0.05337       1.34037E-09       2.64696E+12       2.64696E+12       4.36778E-07       8.62551E+14       8.62551E+14
           1.94253           0.04137       5.32542E-08       3.59470E+12       3.59470E+12       9.41887E-06       6.35780E+14       6.35780E+14
           1.97820           0.05334       4.16470E-05       5.75634E+12       5.75634E+12       8.66809E-03       1.19808E+15       1.19808E+15
           1.99601           0.05944       1.03172E-03       7.42832E+12       7.42832E+12       2.33509E-01       1.68126E+15       1.68126E+15
           1.95340           0.09219       5.63935E-06       4.36553E+12       4.36553E+12       1.16642E-03       9.02948E+14       9.02948E+14
           1.96799           0.08717       3.61046E-05       5.33069E+12       5.33069E+12       7.50225E-03       1.10767E+15       1.10767E+15
           1.95580           0.12013       1.63635E-05       4.55390E+12       4.55390E+12       3.49117E-03       9.71582E+14       9.71582E+14
           1.92462           0.13805       2.21046E-07       2.89313E+12       2.89313E+12       4.33565E-05       5.67463E+14       5.67463E+14
           1.90576           0.17955       2.66424E-07       2.40847E+12       2.40847E+12       5.83561E-05       5.27538E+14       5.27538E+14
           1.87392           0.18752       5.39000E-09       1.60708E+12       1.60708E+12       1.09108E-06       3.25315E+14       3.25315E+14
           1.91415           0.11633       1.07032E-08       2.51044E+12       2.51044E+12       3.87365E-06       9.08566E+14       9.08566E+14
           1.93969           0.10918       6.34616E-07       3.51615E+12       3.51615E+12       1.24650E-04       6.90636E+14       6.90636E+14
           1.97187           0.13122       3.00777E-04       5.78124E+12       5.78124E+12       6.97603E-02       1.34086E+15       1.34086E+15
           1.98787           0.14242       9.62463E-03       7.12248E+12       7.12248E+12       2.41697E+00       1.78862E+15       1.78862E+15
           1.93888           0.16641       2.09880E-05       3.74196E+12       3.74196E+12       4.82477E-03       8.60212E+14       8.60212E+14
           1.95431           0.16472       1.50515E-04       4.56045E+12       4.56045E+12       3.48346E-02       1.05545E+15       1.05545E+15
           1.91873           0.19576       6.96087E-06       3.00743E+12       3.00743E+12       1.65031E-03       7.13010E+14       7.13010E+14
           1.88543           0.20552       1.94043E-07       2.02888E+12       2.02888E+12       4.23693E-05       4.43004E+14       4.43004E+14
           2.04937           0.07811       1.33443E+01       1.51807E+13       1.51807E+13       3.77508E+03       4.29459E+15       4.29459E+15
           2.01893           0.11331       5.36273E-01       1.07714E+13       1.07714E+13       1.41114E+02       2.83436E+15       2.83436E+15
           1.98168           0.20958       3.37553E-01       7.19750E+12       7.19750E+12       9.70497E+01       2.06935E+15       2.06935E+15
           1.96750           0.19504       1.36915E-02       5.73812E+12       5.73812E+12       3.66408E+00       1.53562E+15       1.53562E+15
           2.01974           0.16517       3.43284E+00       1.12862E+13       1.12862E+13       9.96144E+02       3.27503E+15       3.27503E+15
           2.00227           0.17055       5.89151E-01       9.16292E+12       9.16292E+12       1.69558E+02       2.63710E+15       2.63710E+15
           2.03160           0.07183       6.16481E-01       1.17793E+13       1.17793E+13       1.62680E+02       3.10838E+15       3.10838E+15
           2.00583           0.09183       2.16726E-02       8.75589E+12       8.75589E+12       1.05871E+01       4.27726E+15       4.27726E+15
           1.92355           0.22239       1.83021E-04       3.50986E+12       3.50986E+12       9.38609E-02       1.80001E+15       1.80001E+15
           1.89681           0.22376       6.82668E-06       2.61583E+12       2.61583E+12       1.62129E-03       6.21244E+14       6.21244E+14
           2.00976           0.23906       1.83180E+02       1.14889E+13       1.14889E+13       5.93940E+04       3.72516E+15       3.72516E+15
           1.99576           0.22425       8.04444E+00       9.09007E+12       9.09007E+12       2.46210E+03       2.78213E+15       2.78213E+15
           2.05139           0.18833       1.73224E+03       1.75618E+13       1.75618E+13       5.64449E+05       5.72250E+15       5.72250E+15
           2.03309           0.19519       2.92318E+02       1.43552E+13       1.43552E+13       9.49416E+04       4.66240E+15       4.66240E+15
           2.08489           0.09085       7.70628E+03       2.50122E+13       2.50122E+13       2.44576E+06       7.93818E+15       7.93818E+15
           2.05744           0.11590       2.46478E+02       1.77495E+13       1.77495E+13       1.47765E+05       1.06410E+16       1.06410E+16
           1.87229           0.24845       1.14388E-06       2.07475E+12       2.07475E+12       2.79181E-04       5.06375E+14       5.06375E+14
           1.83865           0.24975       2.36147E-08       1.40465E+12       1.40465E+12       5.30673E-06       3.15654E+14       3.15654E+14
           1.88172           0.26870       3.65856E-05       2.55220E+12       2.55220E+12       9.65317E-03       6.73403E+14       6.73403E+14
           1.84643           0.27143       9.25752E-07       1.75889E+12       1.75889E+12       2.26202E-04       4.29773E+14       4.29773E+14
           1.96150           0.22866       4.52708E-02       5.53476E+12       5.53476E+12       1.26175E+01       1.54261E+15       1.54261E+15
           1.93167           0.23387       1.05259E-03       3.92507E+12       3.92507E+12       5.43369E-01       2.02621E+15       2.02621E+15
           1.88089           0.29812       9.95395E-04       2.98371E+12       2.98371E+12       5.66610E-01       1.69843E+15       1.69843E+15
           1.85400           0.29336       3.56623E-05       2.24368E+12       2.24368E+12       9.41505E-03       5.92345E+14       5.92345E+14
           1.96941           0.26231       3.93463E+00       7.13074E+12       7.13074E+12       1.24607E+03       2.25826E+15       2.25826E+15
           1.93002           0.27964       8.30603E-02       4.49424E+12       4.49424E+12       2.46563E+01       1.33411E+15       1.33411E+15
           2.06852           0.35328       1.49794E+09       4.32714E+13       4.32729E+13       2.84687E+11       8.22383E+15       8.22411E+15
           2.06045           0.34237       2.60678E+08       3.54039E+13       3.54041E+13       4.81583E+10       6.54060E+15       6.54065E+15
           2.08096           0.37011       1.80206E+10       5.96802E+13       5.96982E+13       3.39316E+12       1.12374E+16       1.12408E+16
           2.04809           0.37871       1.19896E+09       3.51933E+13       3.51945E+13       2.27275E+11       6.67125E+15       6.67147E+15
           1.99253           0.39610       1.15149E+07       1.81448E+13       1.81448E+13       4.45835E+09       7.02529E+15       7.02530E+15
           2.02086           0.39174       2.05395E+08       2.38718E+13       2.38720E+13       3.77345E+10       4.38565E+15       4.38568E+15
           2.09328           0.38705       2.88140E+11       7.96424E+13       7.99305E+13       5.27730E+13       1.45865E+16       1.46393E+16
           2.05954           0.39666       2.05594E+10       4.79044E+13       4.79249E+13       3.85760E+12       8.98838E+15       8.99224E+15
           1.98241           0.37629       5.85683E+05       1.44064E+13       1.44064E+13       2.20569E+08       5.42548E+15       5.42548E+15
           2.00151           0.37401       3.00386E+06       1.76080E+13       1.76080E+13       1.12211E+09       6.57757E+15       6.57757E+15
           2.10549           0.40411       2.84567E+12       1.07216E+14       1.10062E+14       5.00654E+14       1.88631E+16       1.93638E+16
           2.07087           0.41474       3.03293E+11       6.53328E+13       6.56361E+13       5.54876E+13       1.19527E+16       1.20081E+16
           2.11759           0.42128       3.05628E+13       1.36985E+14       1.67547E+14       4.99982E+15       2.24095E+16       2.74094E+16
           2.08206           0.43293       3.83052E+12       9.01341E+13       9.39646E+13       6.68214E+14       1.57234E+16       1.63916E+16
           2.12928           0.43855       2.21694E+14       1.80317E+14       4.02012E+14       3.26431E+16       2.65506E+16       5.91937E+16
           2.09313           0.45124       3.88509E+13       1.27181E+14       1.66032E+14       6.33293E+15       2.07313E+16       2.70642E+16
           2.19735           0.41073       1.34552E+15       1.23313E+15       2.57865E+15       1.15318E+18       1.05686E+18       2.21004E+18
           2.09505           0.48030       2.61997E+14       1.57615E+14       4.19612E+14       3.68717E+16       2.21816E+16       5.90533E+16
           1.90721           0.47636       5.07709E+06       1.87827E+13       1.87827E+13       2.02840E+09       7.50407E+15       7.50407E+15
           1.91190           0.50009       9.79556E+07       2.60604E+13       2.60605E+13       3.74739E+10       9.96968E+15       9.96972E+15
           1.97798           0.46036       5.97008E+08       2.71248E+13       2.71254E+13       2.33327E+11       1.06011E+16       1.06013E+16
           1.95769           0.45957       1.20410E+08       2.26844E+13       2.26845E+13       4.61681E+10       8.69775E+15       8.69780E+15
           1.99675           0.48208       3.31477E+10       4.02976E+13       4.03308E+13       6.55204E+12       7.96529E+15       7.97185E+15
           1.96472           0.48164       2.00446E+09       3.05691E+13       3.05711E+13       8.03832E+11       1.22589E+16       1.22597E+16
           2.00251           0.49615       1.65519E+11       5.14824E+13       5.16479E+13       3.11518E+13       9.68930E+15       9.72045E+15
           1.97762           0.48938       9.39079E+09       3.67827E+13       3.67921E+13       3.62728E+12       1.42077E+16       1.42113E+16
           2.01063           0.51769       2.08592E+12       7.66344E+13       7.87203E+13       3.77111E+14       1.38546E+16       1.42317E+16
           1.97671           0.51887       1.59706E+11       5.39216E+13       5.40813E+13       3.00711E+13       1.01529E+16       1.01830E+16
           2.01858           0.53937       2.16908E+13       1.10116E+14       1.31807E+14       3.64326E+15       1.84955E+16       2.21387E+16
           1.98372           0.54134       2.30174E+12       8.25227E+13       8.48245E+13       4.13834E+14       1.48369E+16       1.52507E+16
           2.02607           0.56118       1.68446E+14       1.64084E+14       3.32530E+14       2.50539E+16       2.44050E+16       4.94589E+16
           1.99054           0.56396       2.72204E+13       1.30287E+14       1.57507E+14       4.57875E+15       2.19156E+16       2.64943E+16
           2.09693           0.56016       1.22551E+15       1.75625E+15       2.98176E+15       1.17986E+18       1.69083E+18       2.87069E+18
           1.98689           0.59544       2.08858E+14       1.94185E+14       4.03043E+14       3.07158E+16       2.85578E+16       5.92736E+16
           1.98179           0.27935       9.21930E+01       9.05103E+12       9.05103E+12       3.08934E+04       3.03296E+15       3.03296E+15
           1.94079           0.29864       2.13779E+00       5.64835E+12       5.64835E+12       6.75610E+02       1.78506E+15       1.78506E+15
           1.96190           0.33714       1.24961E+03       8.94989E+12       8.94989E+12       4.38550E+05       3.14096E+15       3.14096E+15
           2.00619           0.31387       4.33609E+04       1.46735E+13       1.46735E+13       1.58760E+07       5.37250E+15       5.37250E+15
           1.11662          -0.12129       3.68991E+14       3.86172E+14       7.55162E+14       5.12008E+16       5.35848E+16       1.04786E+17
           1.13657          -0.15639       6.16962E+13       2.76462E+14       3.38159E+14       9.24456E+15       4.14252E+16       5.06697E+16
           1.13540          -0.11782       5.88679E+13       2.88677E+14       3.47544E+14       8.79713E+15       4.31394E+16       5.19365E+16
           1.15506          -0.15154       7.30800E+12       2.05888E+14       2.13196E+14       1.18512E+15       3.33882E+16       3.45733E+16
           1.15389          -0.11443       7.24575E+12       2.16645E+14       2.23891E+14       1.17197E+15       3.50413E+16       3.62133E+16
           1.17355          -0.14675       7.04800E+11       1.50496E+14       1.51201E+14       1.19415E+14       2.54986E+16       2.56180E+16
           1.19204          -0.14200       5.82339E+10       1.08836E+14       1.08895E+14       1.01389E+13       1.89492E+16       1.89593E+16
           1.17238          -0.11108       7.28241E+11       1.58864E+14       1.59592E+14       1.23074E+14       2.68483E+16       2.69713E+16
           1.21054          -0.13728       4.17769E+09       7.84093E+13       7.84135E+13       7.36439E+11       1.38219E+16       1.38227E+16
           1.19088          -0.10775       6.22979E+10       1.15136E+14       1.15199E+14       1.08195E+13       1.99962E+16       2.00071E+16
           1.23001          -0.13256       2.44477E+08       5.57822E+13       5.57824E+13       4.64163E+10       1.05908E+16       1.05908E+16
           1.20937          -0.10445       4.64814E+09       8.28529E+13       8.28575E+13       8.17358E+11       1.45694E+16       1.45702E+16
           1.28516          -0.10945       4.00653E+04       2.08776E+13       2.08776E+13       1.29954E+07       6.77174E+15       6.77174E+15
           1.26602          -0.09450       9.40872E+05       2.96225E+13       2.96225E+13       1.57584E+08       4.96139E+15       4.96139E+15
           1.16919           0.10430       2.43345E+12       2.02467E+14       2.04900E+14       4.18753E+14       3.48409E+16       3.52597E+16
           1.15078           0.10968       2.31325E+13       2.79007E+14       3.02140E+14       3.77200E+15       4.54950E+16       4.92670E+16
           1.18761           0.09895       2.14588E+11       1.44695E+14       1.44909E+14       3.80821E+13       2.56784E+16       2.57164E+16
           1.17482           0.09063       8.84427E+11       1.80955E+14       1.81839E+14       1.49529E+14       3.05938E+16       3.07434E+16
           1.13237           0.11509       1.75493E+14       3.79286E+14       5.54779E+14       2.59843E+16       5.61590E+16       8.21434E+16
           1.11981           0.11905       4.70598E+14       4.58883E+14       9.29481E+14       6.51340E+16       6.35125E+16       1.28646E+17
           1.14920           0.07208       2.36874E+13       2.90042E+14       3.13729E+14       3.85388E+15       4.71891E+16       5.10430E+16
           1.13077           0.07602       1.70530E+14       3.96307E+14       5.66836E+14       2.51921E+16       5.85458E+16       8.37379E+16
           1.11015           0.03943       1.45956E+15       9.61697E+14       2.42125E+15       1.91032E+17       1.25870E+17       3.16902E+17
           1.07465           0.03619       6.88817E+15       3.99009E+15       1.08783E+16       2.30086E+18       1.33281E+18       3.63368E+18
           1.12704          -0.01481       2.39798E+14       4.00121E+14       6.39919E+14       3.51956E+16       5.87266E+16       9.39223E+16
           1.11498          -0.00113       6.71738E+14       4.89105E+14       1.16084E+15       9.10669E+16       6.63075E+16       1.57374E+17
           1.20602           0.09364       1.63275E+10       1.02522E+14       1.02539E+14       2.95063E+12       1.85273E+16       1.85303E+16
           1.19324           0.08578       7.34960E+10       1.29125E+14       1.29198E+14       1.27572E+13       2.24131E+16       2.24259E+16
           1.22492           0.08837       1.04376E+09       7.20467E+13       7.20477E+13       2.04087E+11       1.40873E+16       1.40875E+16
           1.21166           0.08097       5.32721E+09       9.13498E+13       9.13552E+13       9.35429E+11       1.60405E+16       1.60415E+16
           2.14938          -0.23768       6.38323E+09       1.09516E+14       1.09523E+14       1.20230E+12       2.06277E+16       2.06289E+16
           2.13529          -0.24147       1.41047E+09       8.65676E+13       8.65690E+13       2.52850E+11       1.55187E+16       1.55189E+16
           2.17931          -0.22813       2.74977E+11       1.84922E+14       1.85197E+14       5.37348E+13       3.61367E+16       3.61904E+16
           2.19590          -0.23796       3.06372E+12       2.50869E+14       2.53933E+14       5.92353E+14       4.85042E+16       4.90966E+16
           2.17447          -0.18512       2.93444E+10       1.55116E+14       1.55145E+14       5.73474E+12       3.03141E+16       3.03198E+16
           2.19175          -0.19265       3.58080E+11       2.13481E+14       2.13839E+14       6.98683E+13       4.16542E+16       4.17241E+16
           2.13065          -0.20070       1.08610E+08       7.28114E+13       7.28115E+13       2.08061E+10       1.39483E+16       1.39483E+16
           2.14505          -0.19620       5.43762E+08       9.13527E+13       9.13532E+13       9.35552E+10       1.57174E+16       1.57175E+16
           2.10770          -0.24707       2.23310E+07       5.24047E+13       5.24047E+13       4.08858E+09       9.59477E+15       9.59477E+15
           2.09372          -0.24899       4.00318E+06       4.08438E+13       4.08438E+13       7.36309E+08       7.51245E+15       7.51245E+15
           2.16561          -0.24818       8.93917E+10       1.49603E+14       1.49692E+14       1.68697E+13       2.82326E+16       2.82495E+16
           2.15086          -0.25235       2.01674E+10       1.18660E+14       1.18680E+14       3.94242E+12       2.31962E+16       2.32002E+16
           2.11367          -0.19200       6.23021E+06       5.21711E+13       5.21712E+13       1.14911E+09       9.62250E+15       9.62250E+15
           2.12843          -0.18791       3.40524E+07       6.69915E+13       6.69915E+13       6.24790E+09       1.22915E+16       1.22915E+16
           2.07796          -0.23743       2.04007E+05       2.87006E+13       2.87006E+13       3.60107E+07       5.06614E+15       5.06614E+15
           2.09173          -0.23577       1.18509E+06       3.72928E+13       3.72928E+13       2.07688E+08       6.53562E+15       6.53562E+15
           2.18178          -0.25915       1.10902E+12       2.02895E+14       2.04004E+14       2.08411E+14       3.81288E+16       3.83372E+16
           2.16686          -0.26360       2.71446E+11       1.62005E+14       1.62277E+14       5.30161E+13       3.16412E+16       3.16942E+16
           2.21246          -0.24852       2.95474E+13       3.56103E+14       3.85650E+14       5.61376E+15       6.76566E+16       7.32704E+16
           2.22897          -0.26037       2.40366E+14       5.05344E+14       7.45710E+14       4.42614E+16       9.30547E+16       1.37316E+17
           2.20901          -0.20046       3.77295E+12       2.94165E+14       2.97938E+14       7.27308E+14       5.67058E+16       5.74331E+16
           2.22624          -0.20871       3.37707E+13       4.03901E+14       4.37672E+14       6.37103E+15       7.61982E+16       8.25692E+16
           2.09674          -0.18354       3.38327E+05       3.68739E+13       3.68739E+13       5.98956E+07       6.52796E+15       6.52796E+15
           2.11129          -0.17983       1.91032E+06       4.79357E+13       4.79357E+13       3.36331E+08       8.43953E+15       8.43953E+15
           2.18279          -0.27546       3.21079E+12       2.19164E+14       2.22375E+14       6.23030E+14       4.25272E+16       4.31502E+16
           2.19790          -0.27089       1.19851E+13       2.72543E+14       2.84528E+14       2.21911E+15       5.04628E+16       5.26819E+16
           2.07978          -0.17531       1.67695E+04       2.62039E+13       2.62039E+13       2.83739E+06       4.43370E+15       4.43370E+15
           2.09416          -0.17196       1.02180E+05       3.39238E+13       3.39238E+13       1.72401E+07       5.72373E+15       5.72373E+15
           2.19867          -0.28832       3.27058E+13       3.00928E+14       3.33634E+14       6.25635E+15       5.75652E+16       6.38215E+16
           2.21397          -0.28394       1.12965E+14       3.89843E+14       5.02807E+14       2.03570E+16       7.02523E+16       9.06093E+16
           2.25959          -0.21001       7.50123E+14       6.54885E+14       1.40501E+15       1.15351E+17       1.00705E+17       2.16056E+17
           2.24345          -0.21786       2.46036E+14       5.47780E+14       7.93816E+14       4.44141E+16       9.88846E+16       1.43299E+17
           2.21449          -0.30287       2.86895E+14       4.30194E+14       7.17089E+14       5.32411E+16       7.98342E+16       1.33075E+17
           2.22969          -0.29892       8.75310E+14       5.38700E+14       1.41401E+15       1.43163E+17       8.81083E+16       2.31272E+17
           2.14615           0.07144       8.62660E+07       7.90952E+13       7.90953E+13       1.49904E+10       1.37443E+16       1.37443E+16
           2.16713           0.04488       1.41261E+09       1.14942E+14       1.14943E+14       2.26737E+11       1.84491E+16       1.84493E+16
           2.12795           0.06673       4.69301E+06       5.60593E+13       5.60593E+13       7.89084E+08       9.42582E+15       9.42582E+15
           2.14925           0.04156       8.74084E+07       8.30786E+13       8.30787E+13       1.52047E+10       1.44516E+16       1.44516E+16
           2.10032           0.03314       4.28232E+04       3.32292E+13       3.32292E+13       7.00986E+06       5.43939E+15       5.43939E+15
           2.07956           0.05420       1.96443E+03       2.39656E+13       2.39656E+13       6.12689E+05       7.47463E+15       7.47463E+15
           2.11714          -0.00980       2.35878E+05       4.70471E+13       4.70471E+13       3.83559E+07       7.65029E+15       7.65029E+15
           2.10565          -0.01913       4.55256E+04       3.75164E+13       3.75164E+13       7.46360E+06       6.15054E+15       6.15054E+15
           2.11399           0.18714       2.50555E+07       4.87334E+13       4.87334E+13       4.40986E+09       8.57726E+15       8.57726E+15
           2.13950           0.16730       4.12168E+08       7.41255E+13       7.41259E+13       6.73727E+10       1.21165E+16       1.21166E+16
           2.18471           0.16607       2.33464E+11       1.64095E+14       1.64328E+14       4.19760E+13       2.95036E+16       2.95456E+16
           2.16765           0.15796       1.96686E+10       1.22993E+14       1.23013E+14       3.58867E+12       2.24409E+16       2.24445E+16
           2.21079           0.12582       2.25607E+12       2.61460E+14       2.63716E+14       3.89325E+14       4.51196E+16       4.55089E+16
           2.19541           0.13274       5.10046E+11       2.03354E+14       2.03864E+14       9.19678E+13       3.66673E+16       3.67593E+16
           2.10029           0.16798       1.23491E+06       3.65426E+13       3.65426E+13       4.21102E+08       1.24610E+16       1.24610E+16
           2.12303           0.15841       2.55447E+07       5.33064E+13       5.33065E+13       4.50702E+09       9.40521E+15       9.40521E+15
           2.18871           0.19436       8.32942E+11       1.76149E+14       1.76982E+14       1.42888E+14       3.02177E+16       3.03606E+16
           2.16494           0.20734       7.07125E+10       1.26590E+14       1.26661E+14       2.47397E+13       4.42893E+16       4.43141E+16
           2.11751           0.13397       6.80633E+06       4.70270E+13       4.70270E+13       1.21253E+09       8.37776E+15       8.37776E+15
           2.10025           0.12609       3.71980E+05       3.32124E+13       3.32124E+13       6.43345E+07       5.74412E+15       5.74412E+15
           2.14111           0.10095       7.49239E+07       7.19606E+13       7.19607E+13       1.32931E+10       1.27674E+16       1.27674E+16
           2.12624           0.10614       1.33531E+07       5.52575E+13       5.52575E+13       2.38565E+09       9.87228E+15       9.87228E+15
           2.21876           0.18246       1.97541E+13       3.01690E+14       3.21444E+14       3.26419E+15       4.98514E+16       5.31156E+16
           2.20175           0.17424       2.32697E+12       2.21031E+14       2.23358E+14       4.04889E+14       3.84590E+16       3.88639E+16
           2.24622           0.13851       1.52443E+14       4.90982E+14       6.43425E+14       2.34218E+16       7.54361E+16       9.88579E+16
           2.23050           0.14631       4.57571E+13       3.81681E+14       4.27438E+14       7.59082E+15       6.33185E+16       7.09093E+16
           2.22202           0.21270       6.47965E+13       3.09658E+14       3.74454E+14       9.87543E+15       4.71940E+16       5.70694E+16
           2.19761           0.22744       7.98410E+12       2.14714E+14       2.22698E+14       2.60991E+15       7.01875E+16       7.27974E+16
           2.08853           0.28221       1.42070E+08       4.13812E+13       4.13813E+13       2.40840E+10       7.01501E+15       7.01504E+15
           2.06501           0.28588       8.03338E+06       2.95843E+13       2.95843E+13       2.90085E+09       1.06829E+16       1.06829E+16
           2.13319           0.25213       1.02405E+10       8.27438E+13       8.27540E+13       1.93217E+12       1.56121E+16       1.56140E+16
           2.10297           0.26816       5.33481E+08       5.00359E+13       5.00365E+13       9.37282E+10       8.79091E+15       8.79100E+15
           2.08330           0.22469       2.37887E+06       3.23338E+13       3.23338E+13       8.73862E+08       1.18776E+16       1.18776E+16
           2.05922           0.22853       1.22442E+05       2.22188E+13       2.22188E+13       2.17198E+07       3.94136E+15       3.94136E+15
           2.11575           0.31075       2.83108E+10       7.38007E+13       7.38290E+13       5.11336E+12       1.33295E+16       1.33346E+16
           2.09105           0.31592       1.91387E+09       5.22292E+13       5.22311E+13       6.96814E+11       1.90160E+16       1.90167E+16
           2.14854           0.26435       1.27834E+11       1.10796E+14       1.10924E+14       2.37516E+13       2.05859E+16       2.06096E+16
