        R                 Z              n_n_slow        n_n_thermal        n_n_total       izn_rate_slow    izn_rate_thermal   izn_rate_total  
           1.79998           0.04045       1.15198E-31       1.31536E+11       1.31536E+11       3.96098E-29       4.52275E+13       4.52275E+13
           1.81038           0.00389       5.32858E-31       1.60259E+11       1.60259E+11       1.80609E-28       5.43187E+13       5.43187E+13
           1.76782           0.01522       5.35567E-36       7.69423E+10       7.69423E+10       1.37354E-33       1.97330E+13       1.97330E+13
           1.76586          -0.03149       2.66292E-36       8.18495E+10       8.18495E+10       6.80441E-34       2.09146E+13       2.09146E+13
           1.75669           0.03892       1.10740E-36       6.26662E+10       6.26662E+10       2.89171E-34       1.63638E+13       1.63638E+13
           1.74040           0.07268       7.12796E-37       5.03997E+10       5.03997E+10       2.27737E-34       1.61026E+13       1.61026E+13
           1.74239           0.05932       1.91700E-37       4.98500E+10       4.98500E+10       5.10279E-35       1.32694E+13       1.32694E+13
           1.75359           0.08061       2.43687E-35       6.42204E+10       6.42204E+10       7.63747E-33       2.01275E+13       2.01275E+13
           1.76964           0.07109       7.45078E-34       8.30167E+10       8.30167E+10       2.67286E-31       2.97811E+13       2.97811E+13
           1.75659           0.05232       5.10887E-36       6.43202E+10       6.43202E+10       1.60397E-33       2.01938E+13       2.01938E+13
           1.75052           0.09527       9.67383E-35       6.39765E+10       6.39765E+10       3.53332E-32       2.33671E+13       2.33671E+13
           1.74895           0.15030       4.49094E-32       7.55839E+10       7.55839E+10       1.80711E-29       3.04142E+13       3.04142E+13
           1.74136           0.12506       3.82215E-34       6.12829E+10       6.12829E+10       1.38663E-31       2.22326E+13       2.22326E+13
           1.74150           0.16614       1.66923E-31       7.42109E+10       7.42109E+10       7.51003E-29       3.33882E+13       3.33882E+13
           1.77022           0.14141       1.59590E-30       9.94253E+10       9.94253E+10       7.07193E-28       4.40584E+13       4.40584E+13
           1.76045           0.11819       1.27251E-32       7.99591E+10       7.99591E+10       5.17217E-30       3.24997E+13       3.24997E+13
           1.75633           0.17584       5.17391E-30       9.36295E+10       9.36295E+10       2.25688E-27       4.08415E+13       4.08415E+13
           1.76463           0.10222       3.03525E-33       8.07174E+10       8.07174E+10       1.08276E-30       2.87941E+13       2.87941E+13
           1.73356           0.10015       3.20784E-36       4.94752E+10       4.94752E+10       1.02276E-33       1.57742E+13       1.57742E+13
           1.78256           0.09014       1.02387E-31       1.05005E+11       1.05005E+11       4.08576E-29       4.19022E+13       4.19022E+13
           1.78449           0.07366       2.02424E-32       1.04457E+11       1.04457E+11       7.08636E-30       3.65680E+13       3.65680E+13
           1.79822           0.09139       2.51904E-30       1.31175E+11       1.31175E+11       9.78634E-28       5.09608E+13       5.09608E+13
           1.81570           0.07144       9.42864E-29       1.70298E+11       1.70298E+11       4.02443E-26       7.26881E+13       7.26881E+13
           1.80042           0.05681       7.09162E-31       1.34749E+11       1.34749E+11       2.77834E-28       5.27919E+13       5.27919E+13
           1.79535           0.10943       1.30710E-29       1.31581E+11       1.31581E+11       5.68486E-27       5.72275E+13       5.72275E+13
           1.77980           0.16489       1.89801E-28       1.24180E+11       1.24180E+11       8.97147E-26       5.86968E+13       5.86968E+13
           1.78623           0.14630       4.12844E-29       1.24989E+11       1.24989E+11       1.77175E-26       5.36398E+13       5.36398E+13
           1.79678           0.16871       4.40464E-27       1.56087E+11       1.56087E+11       2.01140E-24       7.12781E+13       7.12781E+13
           1.82054           0.14866       1.63814E-25       2.06464E+11       2.06464E+11       7.99856E-23       1.00811E+14       1.00811E+14
           1.80801           0.12894       1.53572E-27       1.64927E+11       1.64927E+11       7.12222E-25       7.64878E+13       7.64878E+13
           1.78919           0.18861       2.12186E-26       1.55469E+11       1.55469E+11       1.05623E-23       7.73899E+13       7.73899E+13
           1.81184           0.10934       2.91422E-28       1.63998E+11       1.63998E+11       1.22783E-25       6.90964E+13       6.90964E+13
           1.77551           0.12413       3.63515E-31       1.00478E+11       1.00478E+11       1.43887E-28       3.97714E+13       3.97714E+13
           1.77064           0.05616       1.52657E-34       8.20757E+10       8.20757E+10       4.69455E-32       2.52402E+13       2.52402E+13
           1.74762           0.19269       2.06851E-29       9.24330E+10       9.24330E+10       9.92976E-27       4.43720E+13       4.43720E+13
           1.80716           0.19133       4.39752E-25       1.95067E+11       1.95067E+11       2.11162E-22       9.36680E+13       9.36680E+13
           1.73103           0.03842       1.51119E-39       3.59982E+10       3.59982E+10       3.26523E-37       7.77811E+12       7.77811E+12
           1.71051           0.18269       1.42072E-32       5.58215E+10       5.58215E+10       6.44958E-30       2.53411E+13       2.53411E+13
           1.64931           0.24979       9.29763E-31       5.95204E+10       5.95204E+10       4.73186E-28       3.02919E+13       3.02919E+13
           1.64738           0.26996       3.39030E-29       6.89550E+10       6.89550E+10       1.68270E-26       3.42243E+13       3.42243E+13
           1.67740           0.21995       1.19349E-31       5.40650E+10       5.40650E+10       5.79147E-29       2.62353E+13       2.62353E+13
           1.67596           0.24979       1.49422E-29       6.74677E+10       6.74677E+10       7.63674E-27       3.44819E+13       3.44819E+13
           1.66744           0.37171       1.33004E-21       1.87956E+11       1.87956E+11       7.86533E-19       1.11149E+14       1.11149E+14
           1.63380           0.36154       2.54787E-23       1.46719E+11       1.46719E+11       1.41749E-20       8.16259E+13       8.16259E+13
           1.67224           0.31027       1.75543E-25       1.10311E+11       1.10311E+11       9.64770E-23       6.06261E+13       6.06261E+13
           1.63859           0.33078       3.09811E-25       1.13041E+11       1.13041E+11       1.65666E-22       6.04468E+13       6.04468E+13
           1.64312           0.30025       3.41601E-27       8.77768E+10       8.77768E+10       1.76123E-24       4.52560E+13       4.52560E+13
           1.66997           0.34088       1.60771E-23       1.43691E+11       1.43691E+11       9.13578E-21       8.16520E+13       8.16520E+13
           1.67423           0.27990       1.71090E-27       8.56091E+10       8.56091E+10       9.09999E-25       4.55341E+13       4.55341E+13
           1.65312           0.21995       8.99279E-33       4.80666E+10       4.80666E+10       4.34659E-30       2.32326E+13       2.32326E+13
           1.68919           0.23796       5.31448E-30       6.67410E+10       6.67410E+10       2.50990E-27       3.15202E+13       3.15202E+13
           1.71299           0.21128       1.83793E-30       6.91505E+10       6.91505E+10       8.90449E-28       3.35024E+13       3.35024E+13
           1.68877           0.26779       6.06388E-28       8.41754E+10       8.41754E+10       3.00967E-25       4.17786E+13       4.17786E+13
           1.71717           0.26932       2.62732E-26       1.10500E+11       1.10500E+11       1.39525E-23       5.86813E+13       5.86813E+13
           1.71521           0.24017       2.27628E-28       8.67845E+10       8.67845E+10       1.16161E-25       4.42873E+13       4.42873E+13
           1.68808           0.29788       6.33083E-26       1.07944E+11       1.07944E+11       3.26491E-23       5.56686E+13       5.56686E+13
           1.72305           0.41846       1.22803E-16       4.08806E+11       4.08806E+11       8.14302E-14       2.71078E+14       2.71078E+14
           1.68265           0.42051       2.75252E-18       3.12461E+11       3.12461E+11       1.71598E-15       1.94795E+14       1.94795E+14
           1.68713           0.32821       5.92524E-24       1.39908E+11       1.39908E+11       3.16954E-21       7.48395E+13       7.48395E+13
           1.68441           0.38954       3.80303E-20       2.38431E+11       2.38431E+11       2.22775E-17       1.39669E+14       1.39669E+14
           1.68591           0.35878       4.97419E-22       1.82566E+11       1.82566E+11       2.76866E-19       1.01617E+14       1.01617E+14
           1.72239           0.38823       1.66180E-18       3.13002E+11       3.13002E+11       1.03479E-15       1.94904E+14       1.94904E+14
           1.71887           0.29871       2.74376E-24       1.42341E+11       1.42341E+11       1.50597E-21       7.81265E+13       7.81265E+13
           1.68933           0.20841       4.38690E-32       5.37064E+10       5.37064E+10       1.94915E-29       2.38624E+13       2.38624E+13
           1.67858           0.19041       8.98401E-34       4.40294E+10       4.40294E+10       4.08502E-31       2.00201E+13       2.00201E+13
           1.68064           0.45167       1.96962E-16       4.12863E+11       4.12863E+11       1.31653E-13       2.75966E+14       2.75966E+14
           1.70891           0.82527       4.08158E+10       5.52323E+13       5.52731E+13       5.57711E+13       7.54699E+16       7.55257E+16
           1.64153           0.80459       1.11423E+07       2.75568E+13       2.75569E+13       1.80290E+10       4.45890E+16       4.45890E+16
           1.71591           0.72945       1.14265E+04       1.29279E+13       1.29279E+13       1.60737E+07       1.81858E+16       1.81858E+16
           1.64636           0.77184       6.04128E+04       1.70828E+13       1.70828E+13       8.80059E+07       2.48852E+16       2.48852E+16
           1.63646           0.83745       2.19913E+09       4.70067E+13       4.70089E+13       4.02246E+12       8.59805E+16       8.59845E+16
           1.71148           0.79322       2.65642E+08       3.06546E+13       3.06549E+13       4.57941E+11       5.28456E+16       5.28461E+16
           1.69687           1.02446       3.48787E+15       4.20642E+14       3.90852E+15       3.85661E+18       4.65111E+17       4.32172E+18
           1.61563           0.97822       1.31180E+15       7.20940E+14       2.03274E+15       2.88536E+18       1.58574E+18       4.47110E+18
           1.70189           0.88970       1.11568E+14       2.64739E+14       3.76307E+14       1.17181E+17       2.78056E+17       3.95237E+17
           1.62515           0.90350       2.30943E+13       1.56390E+14       1.79484E+14       2.49729E+16       1.69112E+17       1.94084E+17
           1.63124           0.87042       2.89628E+11       8.49634E+13       8.52531E+13       4.35607E+14       1.27787E+17       1.28223E+17
           1.70629           0.85743       3.07868E+12       9.25889E+13       9.56676E+13       4.21960E+15       1.26901E+17       1.31121E+17
           1.71382           0.76127       1.70298E+06       1.98301E+13       1.98301E+13       2.63809E+09       3.07188E+16       3.07188E+16
           1.65095           0.73921       3.54672E+02       1.08492E+13       1.08492E+13       4.69779E+05       1.43703E+16       1.43703E+16
           1.72320           0.54111       4.65098E-09       1.33570E+12       1.33570E+12       4.14415E-06       1.19014E+15       1.19014E+15
           1.67001           0.57800       9.40649E-09       1.45991E+12       1.45991E+12       8.51709E-06       1.32187E+15       1.32187E+15
           1.72363           0.47946       6.77053E-13       7.18042E+11       7.18042E+11       5.18334E-10       5.49715E+14       5.49715E+14
           1.67305           0.54618       9.77464E-11       1.03340E+12       1.03340E+12       8.23074E-08       8.70177E+14       8.70177E+14
           1.66671           0.60996       1.00904E-06       2.10222E+12       2.10222E+12       9.82127E-04       2.04616E+15       2.04616E+15
           1.72354           0.51021       5.38314E-11       9.70030E+11       9.70030E+11       4.44930E-08       8.01756E+14       8.01756E+14
           1.71935           0.66615       6.23640E-01       5.72398E+12       5.72398E+12       7.42109E+02       6.81133E+15       6.81133E+15
           1.65527           0.70670       2.26005E+00       7.01070E+12       7.01070E+12       2.75180E+03       8.53612E+15       8.53612E+15
           1.72178           0.60335       4.54125E-05       2.67477E+12       2.67477E+12       4.67087E-02       2.75112E+15       2.75112E+15
           1.65934           0.67432       1.57176E-02       4.60920E+12       4.60920E+12       1.76990E+01       5.19023E+15       5.19023E+15
           1.66316           0.64207       1.19961E-04       3.08359E+12       3.08359E+12       1.25464E-01       3.22504E+15       3.22504E+15
           1.72070           0.63468       5.11852E-03       3.88718E+12       3.88718E+12       5.65267E+00       4.29283E+15       4.29283E+15
           1.72262           0.57216       4.38509E-07       1.87064E+12       1.87064E+12       4.20693E-04       1.79464E+15       1.79464E+15
           1.67583           0.51451       1.13600E-12       7.48688E+11       7.48688E+11       8.85245E-10       5.83424E+14       5.83424E+14
           1.67836           0.48300       1.44907E-14       5.52096E+11       5.52096E+11       1.04367E-11       3.97637E+14       3.97637E+14
           1.71776           0.69774       8.16872E+01       8.55100E+12       8.55100E+12       1.05250E+05       1.10175E+16       1.10175E+16
           1.72346           0.44887       8.99697E-15       5.38663E+11       5.38663E+11       6.39718E-12       3.83010E+14       3.83010E+14
           1.66463           0.40274       1.02711E-19       2.46361E+11       2.46361E+11       6.40237E-17       1.53566E+14       1.53566E+14
           1.73038           0.25352       7.15469E-27       1.10282E+11       1.10282E+11       3.52991E-24       5.44097E+13       5.44097E+13
           1.75352           0.21951       2.45804E-27       1.15996E+11       1.15996E+11       1.24291E-24       5.86533E+13       5.86533E+13
           1.75918           0.24658       2.75374E-25       1.46943E+11       1.46943E+11       1.44877E-22       7.73083E+13       7.73083E+13
           1.73341           0.28226       7.46056E-25       1.41071E+11       1.41071E+11       3.82612E-22       7.23476E+13       7.23476E+13
           1.72030           0.32834       2.56248E-22       1.84868E+11       1.84868E+11       1.45429E-19       1.04919E+14       1.04919E+14
           1.73619           0.31123       7.06201E-23       1.81829E+11       1.81829E+11       3.75751E-20       9.67464E+13       9.67464E+13
           1.73872           0.34041       6.02459E-21       2.35298E+11       2.35298E+11       3.33625E-18       1.30302E+14       1.30302E+14
           1.77477           0.32909       2.27396E-19       3.07770E+11       3.07770E+11       1.33049E-16       1.80076E+14       1.80076E+14
           1.76981           0.30138       2.67354E-21       2.40404E+11       2.40404E+11       1.50304E-18       1.35153E+14       1.35153E+14
           1.74099           0.36980       4.66665E-19       3.04087E+11       3.04087E+11       2.72062E-16       1.77280E+14       1.77280E+14
           1.76461           0.27387       2.84654E-23       1.87540E+11       1.87540E+11       1.54785E-20       1.01978E+14       1.01978E+14
           1.72709           0.22503       6.38907E-29       8.73484E+10       8.73484E+10       2.99924E-26       4.10042E+13       4.10042E+13
           1.77717           0.25398       6.16778E-24       1.86328E+11       1.86328E+11       3.12852E-21       9.45122E+13       9.45122E+13
           1.79839           0.21256       2.22780E-24       1.95530E+11       1.95530E+11       1.15360E-21       1.01249E+14       1.01249E+14
           1.78368           0.28048       5.74067E-22       2.36969E+11       2.36969E+11       3.02176E-19       1.24735E+14       1.24735E+14
           1.81624           0.26103       1.97871E-20       3.11147E+11       3.11147E+11       1.09452E-17       1.72111E+14       1.72111E+14
           1.80741           0.23670       2.17985E-22       2.46607E+11       2.46607E+11       1.16647E-19       1.31963E+14       1.31963E+14
           1.78997           0.30717       4.89766E-20       3.01528E+11       3.01528E+11       2.68397E-17       1.65241E+14       1.65241E+14
           1.74301           0.39938       3.38400E-17       3.93621E+11       3.93621E+11       2.10051E-14       2.44327E+14       2.44327E+14
           1.78401           0.38506       1.32055E-15       5.02813E+11       5.02813E+11       8.67585E-13       3.30341E+14       3.30341E+14
           1.77950           0.35698       1.78024E-17       3.93043E+11       3.93043E+11       1.09818E-14       2.42457E+14       2.42457E+14
           1.83333           0.31021       1.30168E-16       4.87568E+11       4.87568E+11       7.89855E-14       2.95855E+14       2.95855E+14
           1.79604           0.33404       3.83572E-18       3.82103E+11       3.82103E+11       2.21378E-15       2.20530E+14       2.20530E+14
           1.78829           0.41330       9.55083E-14       6.47943E+11       6.47943E+11       6.72890E-11       4.56499E+14       4.56499E+14
           1.82488           0.28554       1.66009E-18       3.90623E+11       3.90623E+11       9.55556E-16       2.24845E+14       2.24845E+14
           1.77044           0.22770       6.13475E-26       1.47036E+11       1.47036E+11       2.99258E-23       7.17252E+13       7.17252E+13
           1.72355           0.19681       5.44771E-31       6.99257E+10       6.99257E+10       2.40480E-28       3.08675E+13       3.08675E+13
           1.74479           0.42913       2.37816E-15       5.12937E+11       5.12937E+11       1.58326E-12       3.41487E+14       3.41487E+14
           1.74763           0.48915       1.20826E-11       9.01484E+11       9.01484E+11       9.37040E-09       6.99124E+14       6.99124E+14
           1.79236           0.44169       6.90236E-12       8.43683E+11       8.43683E+11       5.23717E-09       6.40145E+14       6.40145E+14
           1.74869           0.51939       9.24797E-10       1.22056E+12       1.22056E+12       7.76364E-07       1.02466E+15       1.02466E+15
           1.79982           0.49894       3.91864E-08       1.48869E+12       1.48869E+12       3.46931E-05       1.31799E+15       1.31799E+15
           1.79620           0.47024       5.08710E-10       1.11219E+12       1.11219E+12       4.16763E-07       9.11169E+14       9.11169E+14
           1.74950           0.54978       7.69907E-08       1.69064E+12       1.69064E+12       6.95558E-05       1.52737E+15       1.52737E+15
           1.75039           0.61098       6.90663E-04       3.40942E+12       3.40942E+12       7.21396E-01       3.56113E+15       3.56113E+15
           1.80639           0.55673       2.80140E-04       2.83602E+12       2.83602E+12       2.85363E-01       2.88889E+15       2.88889E+15
           1.75047           0.64178       7.46234E-02       4.95579E+12       4.95579E+12       8.39515E+01       5.57527E+15       5.57527E+15
           1.81205           0.61503       2.57049E+00       5.71183E+12       5.71183E+12       3.03501E+03       6.74402E+15       6.74402E+15
           1.80933           0.58582       2.60179E-02       4.00231E+12       4.00231E+12       2.84628E+01       4.37840E+15       4.37840E+15
           1.75007           0.58032       6.97775E-06       2.38161E+12       2.38161E+12       6.78011E-03       2.31416E+15       2.31416E+15
           1.80321           0.52777       3.21041E-06       2.03567E+12       2.03567E+12       3.05224E-03       1.93537E+15       1.93537E+15
           1.75030           0.67271       8.77930E+00       7.29964E+12       7.29964E+12       1.06853E+04       8.88440E+15       8.88440E+15
           1.74923           0.73492       1.52542E+05       1.64222E+13       1.64222E+13       2.22371E+08       2.39397E+16       2.39397E+16
           1.81680           0.67381       3.00322E+04       1.21259E+13       1.21259E+13       4.19144E+07       1.69236E+16       1.69236E+16
           1.74833           0.76619       2.23866E+07       2.51719E+13       2.51719E+13       3.62736E+10       4.07866E+16       4.07867E+16
           1.82066           0.73302       4.20219E+08       2.68490E+13       2.68494E+13       7.21044E+11       4.60696E+16       4.60703E+16
           1.81884           0.70336       3.50020E+06       1.80130E+13       1.80130E+13       5.37874E+09       2.76805E+16       2.76805E+16
           1.74720           0.79758       3.44251E+09       4.03733E+13       4.03767E+13       6.30332E+12       7.39246E+16       7.39309E+16
           1.74593           0.82907       3.64074E+11       6.85778E+13       6.89418E+13       5.43925E+14       1.02455E+17       1.02999E+17
           1.74380           0.86067       2.26932E+13       1.14958E+14       1.37651E+14       2.33552E+16       1.18312E+17       1.41667E+17
           1.87893           0.99343       1.66700E+15       4.18749E+14       2.08575E+15       3.92571E+18       9.86136E+17       4.91184E+18
           1.82368           0.82261       1.41383E+14       2.68281E+14       4.09663E+14       1.32423E+17       2.51279E+17       3.83703E+17
           1.82228           0.76278       5.08347E+10       4.47643E+13       4.48152E+13       7.72647E+13       6.80381E+16       6.81154E+16
           1.74180           0.95322       8.70859E+14       6.29592E+14       1.50045E+15       2.63113E+18       1.90219E+18       4.53331E+18
           1.82385           0.79265       3.77278E+12       7.37756E+13       7.75484E+13       4.86371E+15       9.51082E+16       9.99720E+16
           1.74989           0.70375       1.11624E+03       1.08893E+13       1.08893E+13       1.47868E+06       1.44250E+16       1.44250E+16
           1.81454           0.64436       2.70557E+02       8.27243E+12       8.27243E+12       3.45993E+05       1.05789E+16       1.05789E+16
           1.74633           0.45906       1.67060E-13       6.75755E+11       6.75755E+11       1.19899E-10       4.84989E+14       4.84989E+14
           1.80190           0.36109       2.81739E-16       4.83938E+11       4.83938E+11       1.73202E-13       2.97507E+14       2.97507E+14
           1.72148           0.35818       2.15028E-20       2.40548E+11       2.40548E+11       1.27010E-17       1.42084E+14       1.42084E+14
           1.76350           0.20165       5.76480E-28       1.17022E+11       1.17022E+11       2.67491E-25       5.42989E+13       5.42989E+13
           1.81597           0.05334       1.52106E-29       1.66720E+11       1.66720E+11       5.80309E-27       6.36062E+13       6.36062E+13
           1.65209           0.15026       5.58529E-37       3.00005E+10       3.00005E+10       2.06333E-34       1.10828E+13       1.10828E+13
           1.83026           0.02890       5.86377E-28       2.14119E+11       2.14119E+11       2.46567E-25       9.00352E+13       9.00352E+13
           1.83829          -0.01656       2.61328E-27       2.59434E+11       2.59434E+11       1.09002E-24       1.08212E+14       1.08212E+14
           1.85636          -0.01270       3.44440E-25       3.32926E+11       3.32926E+11       1.53199E-22       1.48078E+14       1.48078E+14
           1.84539           0.01905       9.65323E-27       2.60695E+11       2.60695E+11       3.93643E-24       1.06307E+14       1.06307E+14
           1.83090           0.08624       1.13080E-26       2.14914E+11       2.14914E+11       5.14609E-24       9.78039E+13       9.78039E+13
           1.84730           0.03841       7.35231E-26       2.72597E+11       2.72597E+11       3.29624E-23       1.22212E+14       1.22212E+14
           1.88029           0.03453       1.11125E-22       4.18877E+11       4.18877E+11       5.06789E-20       1.91030E+14       1.91030E+14
           1.86431           0.04802       8.10558E-24       3.45784E+11       3.45784E+11       3.82343E-21       1.63107E+14       1.63107E+14
           1.86286           0.02675       1.10455E-24       3.31077E+11       3.31077E+11       4.79041E-22       1.43587E+14       1.43587E+14
           1.84776           0.07955       1.99415E-25       2.64415E+11       2.64415E+11       8.77877E-23       1.16403E+14       1.16403E+14
           1.87441          -0.00880       3.96255E-23       4.25645E+11       4.25645E+11       1.85440E-20       1.99194E+14       1.99194E+14
           1.83190           0.06637       1.83477E-27       2.10029E+11       2.10029E+11       7.59209E-25       8.69080E+13       8.69080E+13
           1.89769           0.04238       9.81327E-21       5.29814E+11       5.29814E+11       4.65391E-18       2.51263E+14       2.51263E+14
           1.91047          -0.00089       3.44033E-19       6.92164E+11       6.92164E+11       1.72942E-16       3.47945E+14       3.47945E+14
           1.91505           0.05029       7.55813E-19       6.66694E+11       6.66694E+11       3.71843E-16       3.27998E+14       3.27998E+14
           1.94645           0.00714       1.73277E-15       1.09942E+12       1.09942E+12       9.36209E-13       5.94012E+14       5.94012E+14
           1.92847           0.00311       2.60032E-17       8.76907E+11       8.76907E+11       1.35011E-14       4.55297E+14       4.55297E+14
           1.91505           0.07736       4.84312E-18       6.96181E+11       6.96181E+11       2.53400E-15       3.64253E+14       3.64253E+14
           1.86355           0.09285       1.92468E-23       3.31699E+11       3.31699E+11       8.91139E-21       1.53579E+14       1.53579E+14
           1.89818           0.06750       6.58548E-20       5.53735E+11       5.53735E+11       3.33595E-17       2.80501E+14       2.80501E+14
           1.94968           0.06629       3.09480E-15       1.02630E+12       1.02630E+12       1.67004E-12       5.53819E+14       5.53819E+14
           1.98236           0.01529       5.84609E-12       1.67713E+12       1.67713E+12       3.54440E-09       1.01682E+15       1.01682E+15
           1.93238           0.05826       5.11731E-17       8.32367E+11       8.32367E+11       2.62228E-14       4.26533E+14       4.26533E+14
           1.96696           0.07436       1.72402E-13       1.25393E+12       1.25393E+12       9.91467E-11       7.21126E+14       7.21126E+14
           1.96441           0.01120       1.04349E-13       1.36261E+12       1.36261E+12       5.94017E-11       7.75677E+14       7.75677E+14
           1.88127           0.05772       7.83437E-22       4.38157E+11       4.38157E+11       3.84251E-19       2.14902E+14       2.14902E+14
           1.89245          -0.00486       3.96461E-21       5.43545E+11       5.43545E+11       1.92952E-18       2.64535E+14       2.64535E+14
           1.87927           0.10627       1.63922E-21       4.16022E+11       4.16022E+11       7.89445E-19       2.00355E+14       2.00355E+14
           1.83873           0.14579       2.94749E-24       2.56169E+11       2.56169E+11       1.38973E-21       1.20783E+14       1.20783E+14
           1.84602           0.10119       1.20109E-24       2.70341E+11       2.70341E+11       5.75254E-22       1.29478E+14       1.29478E+14
           1.86106           0.11628       1.12492E-22       3.39826E+11       3.39826E+11       5.60203E-20       1.69232E+14       1.69232E+14
           1.85200           0.16426       2.55809E-22       3.20167E+11       3.20167E+11       1.25469E-19       1.57035E+14       1.57035E+14
           1.82740           0.23714       3.58462E-21       3.07073E+11       3.07073E+11       1.85823E-18       1.59184E+14       1.59184E+14
           1.84519           0.18862       1.40998E-21       3.24033E+11       3.24033E+11       7.39670E-19       1.69986E+14       1.69986E+14
           1.86515           0.18288       2.01410E-20       3.98701E+11       3.98701E+11       1.02531E-17       2.02964E+14       2.02964E+14
           1.89087           0.14683       6.69222E-19       5.31649E+11       5.31649E+11       3.55605E-16       2.82503E+14       2.82503E+14
           1.83294           0.16856       1.59160E-23       2.58759E+11       2.58759E+11       8.08163E-21       1.31389E+14       1.31389E+14
           1.87818           0.20164       1.46391E-18       4.93360E+11       4.93360E+11       7.76325E-16       2.61634E+14       2.61634E+14
           1.87601           0.13149       9.24676E-21       4.26132E+11       4.26132E+11       4.75648E-18       2.19200E+14       2.19200E+14
           1.82534           0.12748       3.08119E-26       2.05181E+11       2.05181E+11       1.38138E-23       9.19879E+13       9.19879E+13
           1.92602           0.14714       4.82835E-16       7.86067E+11       7.86067E+11       2.64804E-13       4.31106E+14       4.31106E+14
           1.93188           0.08729       3.15013E-16       8.66222E+11       8.66222E+11       1.71471E-13       4.71510E+14       4.71510E+14
           1.90565           0.16227       4.31269E-17       6.56434E+11       6.56434E+11       2.38428E-14       3.62911E+14       3.62911E+14
           1.96542           0.10734       1.02640E-12       1.30142E+12       1.30142E+12       6.26815E-10       7.94770E+14       7.94770E+14
           1.94867           0.09728       1.85789E-14       1.06555E+12       1.06555E+12       1.06550E-11       6.11089E+14       6.11089E+14
           1.94146           0.16095       2.66674E-14       9.52513E+11       9.52513E+11       1.55892E-11       5.56819E+14       5.56819E+14
           1.89110           0.22053       1.00541E-16       6.03962E+11       6.03962E+11       5.61716E-14       3.37429E+14       3.37429E+14
           1.92035           0.17782       2.54068E-15       8.01379E+11       8.01379E+11       1.48002E-12       4.66828E+14       4.66828E+14
           1.97219           0.18881       7.34725E-11       1.38976E+12       1.38976E+12       4.97769E-08       9.41551E+14       9.41551E+14
           1.93496           0.19347       1.41505E-13       9.71546E+11       9.71546E+11       8.77766E-11       6.02655E+14       6.02655E+14
           1.95685           0.17484       1.41205E-12       1.15008E+12       1.15008E+12       8.86376E-10       7.21935E+14       7.21935E+14
           1.85731           0.20884       1.15489E-19       4.04468E+11       4.04468E+11       6.26072E-17       2.19264E+14       2.19264E+14
           1.98214           0.11746       5.45159E-11       1.58695E+12       1.58695E+12       3.57010E-08       1.03925E+15       1.03925E+15
           1.91050           0.13342       8.12038E-18       6.42850E+11       6.42850E+11       4.22769E-15       3.34685E+14       3.34685E+14
           1.89492           0.11979       1.22666E-19       5.19200E+11       5.19200E+11       6.13080E-17       2.59494E+14       2.59494E+14
           1.90390           0.23954       6.73038E-15       7.34145E+11       7.34145E+11       4.00783E-12       4.37171E+14       4.37171E+14
           1.98421           0.08249       9.12491E-12       1.52652E+12       1.52652E+12       5.63390E-09       9.42501E+14       9.42501E+14
           1.81736           0.21414       4.10662E-23       2.44799E+11       2.44799E+11       2.05102E-20       1.22263E+14       1.22263E+14
           2.01826           0.02353       1.60805E-08       2.53784E+12       2.53784E+12       1.12615E-05       1.77730E+15       1.77730E+15
           2.00031           0.01939       3.12729E-10       2.06136E+12       2.06136E+12       2.03350E-07       1.34039E+15       1.34039E+15
           2.11083          -0.08185       8.53969E+00       9.17774E+12       9.17774E+12       6.45926E+03       6.94186E+15       6.94186E+15
           2.09003           0.04027       1.11041E-01       6.29290E+12       6.29290E+12       1.04543E+02       5.92465E+15       5.92465E+15
           1.99883           0.12764       2.84251E-09       1.93823E+12       1.93823E+12       2.00440E-06       1.36674E+15       1.36674E+15
           2.03621           0.02768       8.17296E-07       3.13694E+12       3.13694E+12       6.18203E-04       2.37278E+15       2.37278E+15
           2.03586           0.10714       1.21351E-06       2.79232E+12       2.79232E+12       9.47912E-04       2.18117E+15       2.18117E+15
           2.07209           0.03605       2.14218E-03       4.93051E+12       4.93051E+12       1.88199E+00       4.33166E+15       4.33166E+15
           2.05415           0.03186       4.16032E-05       3.90595E+12       3.90595E+12       3.40120E-02       3.19325E+15       3.19325E+15
           2.01866           0.09888       2.38069E-08       2.27237E+12       2.27237E+12       1.71603E-05       1.63796E+15       1.63796E+15
           2.10575          -0.00231       8.29658E-01       7.37036E+12       7.37036E+12       7.97629E+02       7.08583E+15       7.08583E+15
           2.05304           0.11545       6.28600E-05       3.46855E+12       3.46855E+12       5.30354E-02       2.92644E+15       2.92644E+15
           2.12389          -0.00019       4.31952E+01       9.46165E+12       9.46165E+12       4.47830E+04       9.80945E+15       9.80945E+15
           2.14696          -0.08480       2.32781E+04       1.51721E+13       1.51721E+13       2.04416E+07       1.33233E+16       1.33233E+16
           2.16018           0.00408       1.22892E+05       1.58847E+13       1.58847E+13       1.50179E+08       1.94119E+16       1.94119E+16
           2.18309          -0.08772       6.78643E+07       2.55191E+13       2.55192E+13       7.12107E+10       2.67774E+16       2.67775E+16
           2.16502          -0.08627       1.24641E+06       1.96478E+13       1.96478E+13       1.18975E+09       1.87547E+16       1.87547E+16
