 from   to   via     T_slow    T_thermal     mfp_s       mfp_t    
  1275  1742  1612   4.826E-01   4.936E-01   4.734E-01   1.543E+00
  1275  1275  1612   0.000E+00   0.000E+00   4.734E-01   1.543E+00
  1597  1597  1613   0.000E+00   0.000E+00   9.359E-01   8.532E+00
  1597  1174  1613   2.653E-01   2.669E-01   9.359E-01   8.532E+00
  1597  1199  1613   7.292E-01   7.325E-01   9.359E-01   8.532E+00
  1174  1597  1613   3.344E-01   3.360E-01   9.359E-01   2.762E+00
  1174  1174  1613   0.000E+00   0.000E+00   9.359E-01   2.762E+00
  1174  1199  1613   6.596E-01   6.620E-01   9.359E-01   2.762E+00
  1199  1597  1613   5.793E-01   5.814E-01   9.359E-01   3.778E+00
  1199  1174  1613   4.156E-01   4.173E-01   9.359E-01   3.778E+00
  1199  1199  1613   0.000E+00   0.000E+00   9.359E-01   3.778E+00
  1021  1021  1614   0.000E+00   0.000E+00   8.520E-02   1.006E+00
  1021  1615  1614   6.895E-01   7.216E-01   8.520E-02   1.006E+00
  1021  1165  1614   2.581E-01   2.739E-01   8.520E-02   1.006E+00
  1615  1021  1614   7.685E-01   8.020E-01   8.520E-02   5.821E-01
  1615  1615  1614   0.000E+00   0.000E+00   8.520E-02   5.821E-01
  1615  1165  1614   1.776E-01   1.901E-01   8.520E-02   5.821E-01
  1165  1021  1614   5.762E-01   6.092E-01   8.520E-02   5.821E-01
  1165  1615  1614   3.558E-01   3.808E-01   8.520E-02   5.821E-01
  1165  1165  1614   0.000E+00   0.000E+00   8.520E-02   5.821E-01
  1614  1614  1615   0.000E+00   0.000E+00   8.520E-02   5.821E-01
  1614   830  1615   5.587E-01   5.872E-01   8.520E-02   5.821E-01
  1614  1211  1615   3.824E-01   4.042E-01   8.520E-02   5.821E-01
   830  1614  1615   6.786E-01   6.865E-01   8.520E-02   1.056E-01
   830   830  1615   0.000E+00   0.000E+00   8.520E-02   1.056E-01
   830  1211  1615   2.591E-01   2.633E-01   8.520E-02   1.056E-01
  1211  1614  1615   5.984E-01   6.325E-01   8.520E-02   5.821E-01
  1211   830  1615   3.338E-01   3.576E-01   8.520E-02   5.821E-01
  1211  1211  1615   0.000E+00   0.000E+00   8.520E-02   5.821E-01
   784   784  1616   0.000E+00   0.000E+00   3.818E-02   4.832E-01
   784   799  1616   6.613E-01   8.574E-01   3.818E-02   4.832E-01
   784  1242  1616   7.244E-02   1.205E-01   3.818E-02   4.832E-01
   799   784  1616   4.740E-01   6.177E-01   3.818E-02   6.491E-01
   799   799  1616   0.000E+00   0.000E+00   3.818E-02   6.491E-01
   799  1242  1616   2.740E-01   3.670E-01   3.818E-02   6.491E-01
  1242   784  1616   1.121E-01   1.885E-01   3.818E-02   6.491E-01
  1242   799  1616   5.919E-01   7.926E-01   3.818E-02   6.491E-01
  1242  1242  1616   0.000E+00   0.000E+00   3.818E-02   6.491E-01
   785   785  1617   0.000E+00   0.000E+00   8.616E-02   9.879E-01
   785  1242  1617   3.946E-01   4.242E-01   8.616E-02   9.879E-01
   785  1241  1617   5.339E-01   5.695E-01   8.616E-02   9.879E-01
  1242   785  1617   2.714E-01   2.922E-01   8.616E-02   1.276E+00
  1242  1242  1617   0.000E+00   0.000E+00   8.616E-02   1.276E+00
  1242  1241  1617   6.657E-01   7.036E-01   8.616E-02   1.276E+00
  1241   785  1617   3.337E-01   3.543E-01   8.616E-02   5.631E-01
  1241  1242  1617   6.050E-01   6.363E-01   8.616E-02   5.631E-01
  1241  1241  1617   0.000E+00   0.000E+00   8.616E-02   5.631E-01
   493   493  1618   0.000E+00   0.000E+00   1.650E-01   3.028E+00
   493   892  1618   7.706E-01   8.154E-01   1.650E-01   3.028E+00
   493  1419  1618   1.641E-01   1.811E-01   1.650E-01   3.028E+00
   892   493  1618   5.337E-01   5.647E-01   1.650E-01   3.028E+00
   892   892  1618   0.000E+00   0.000E+00   1.650E-01   3.028E+00
   892  1419  1618   4.068E-01   4.321E-01   1.650E-01   3.028E+00
  1419   493  1618   2.031E-01   2.238E-01   1.650E-01   2.367E+00
  1419   892  1618   7.269E-01   7.713E-01   1.650E-01   2.367E+00
  1419  1419  1618   0.000E+00   0.000E+00   1.650E-01   2.367E+00
   504   504  1619   0.000E+00   0.000E+00   3.564E-02   6.151E-01
   504  1419  1619   3.676E-01   4.415E-01   3.564E-02   6.151E-01
   504  1418  1619   4.644E-01   5.488E-01   3.564E-02   6.151E-01
  1419   504  1619   2.187E-01   2.619E-01   3.564E-02   4.846E-01
  1419  1419  1619   0.000E+00   0.000E+00   3.564E-02   4.846E-01
  1419  1418  1619   6.404E-01   7.278E-01   3.564E-02   4.846E-01
  1418   504  1619   2.596E-01   3.033E-01   3.564E-02   2.807E-01
  1418  1419  1619   6.018E-01   6.791E-01   3.564E-02   2.807E-01
  1418  1418  1619   0.000E+00   0.000E+00   3.564E-02   2.807E-01
   980   980  1620   0.000E+00   0.000E+00   1.650E-01   2.201E+00
   980  1621  1620   3.376E-01   3.643E-01   1.650E-01   2.201E+00
   980   928  1620   5.908E-01   6.303E-01   1.650E-01   2.201E+00
  1621   980  1620   5.498E-01   5.932E-01   1.650E-01   2.186E+00
  1621  1621  1620   0.000E+00   0.000E+00   1.650E-01   2.186E+00
  1621   928  1620   3.665E-01   4.005E-01   1.650E-01   2.186E+00
   928   980  1620   6.705E-01   7.163E-01   1.650E-01   3.028E+00
   928  1621  1620   2.554E-01   2.797E-01   1.650E-01   3.028E+00
   928   928  1620   0.000E+00   0.000E+00   1.650E-01   3.028E+00
  1620  1620  1621   0.000E+00   0.000E+00   3.942E-02   6.677E-01
  1620     1  1621   6.726E-01   7.640E-01   3.942E-02   6.677E-01
  1620   749  1621   1.901E-01   2.279E-01   3.942E-02   6.677E-01
     1  1620  1621   7.128E-01   7.975E-01   3.942E-02   2.237E-01
     1     1  1621   0.000E+00   0.000E+00   3.942E-02   2.237E-01
     1   749  1621   1.482E-01   1.780E-01   3.942E-02   2.237E-01
   749  1620  1621   4.701E-01   5.638E-01   3.942E-02   6.677E-01
   749     1  1621   3.459E-01   4.253E-01   3.942E-02   6.677E-01
   749   749  1621   0.000E+00   0.000E+00   3.942E-02   6.677E-01
  1623  1623  1622   0.000E+00   0.000E+00   3.599E-01   3.599E-01
  1623   359  1622   7.463E-01   7.463E-01   3.599E-01   3.599E-01
  1623  1592  1622   2.313E-01   2.313E-01   3.599E-01   3.599E-01
   359  1623  1622   7.812E-01   7.943E-01   3.599E-01   1.814E+00
   359   359  1622   0.000E+00   0.000E+00   3.599E-01   1.814E+00
   359  1592  1622   1.961E-01   2.012E-01   3.599E-01   1.814E+00
  1592  1623  1622   5.361E-01   5.488E-01   3.599E-01   1.874E+00
  1592   359  1622   4.343E-01   4.455E-01   3.599E-01   1.874E+00
  1592  1592  1622   0.000E+00   0.000E+00   3.599E-01   1.874E+00
   322   322  1623   0.000E+00   0.000E+00   3.599E-01   3.599E-01
   322  1700  1623   1.979E-01   1.979E-01   3.599E-01   3.599E-01
   322  1622  1623   7.777E-01   7.777E-01   3.599E-01   3.599E-01
  1700   322  1623   3.413E-01   3.413E-01   3.599E-01   3.599E-01
  1700  1700  1623   0.000E+00   0.000E+00   3.599E-01   3.599E-01
  1700  1622  1623   6.294E-01   6.294E-01   3.599E-01   3.599E-01
  1622   322  1623   6.647E-01   6.647E-01   3.599E-01   3.599E-01
  1622  1700  1623   3.119E-01   3.119E-01   3.599E-01   3.599E-01
  1622  1622  1623   0.000E+00   0.000E+00   3.599E-01   3.599E-01
  1918  1918  1624   0.000E+00   0.000E+00   6.830E-01   6.830E-01
  1918   670  1624   1.463E-01   1.463E-01   6.830E-01   6.830E-01
  1918  1598  1624   8.306E-01   8.306E-01   6.830E-01   6.830E-01
   670  1918  1624   2.265E-01   2.265E-01   6.830E-01   6.830E-01
   670   670  1624   0.000E+00   0.000E+00   6.830E-01   6.830E-01
   670  1598  1624   7.468E-01   7.468E-01   6.830E-01   6.830E-01
  1598  1918  1624   6.190E-01   6.190E-01   6.830E-01   6.830E-01
  1598   670  1624   3.594E-01   3.594E-01   6.830E-01   6.830E-01
  1598  1598  1624   0.000E+00   0.000E+00   6.830E-01   6.830E-01
   720   720  1625   0.000E+00   0.000E+00   5.491E-01   1.459E+00
   720   734  1625   1.577E-01   1.598E-01   5.491E-01   1.459E+00
   720  1942  1625   8.287E-01   8.351E-01   5.491E-01   1.459E+00
   734   720  1625   3.360E-01   3.403E-01   5.491E-01   1.394E+00
   734   734  1625   0.000E+00   0.000E+00   5.491E-01   1.394E+00
   734  1942  1625   6.466E-01   6.529E-01   5.491E-01   1.394E+00
  1942   720  1625   7.223E-01   7.223E-01   5.491E-01   5.491E-01
  1942   734  1625   2.646E-01   2.646E-01   5.491E-01   5.491E-01
  1942  1942  1625   0.000E+00   0.000E+00   5.491E-01   5.491E-01
  1627  1627  1626   0.000E+00   0.000E+00   1.708E-01   1.694E+00
  1627   826  1626   4.523E-01   4.698E-01   1.708E-01   1.694E+00
  1627  1602  1626   5.071E-01   5.261E-01   1.708E-01   1.694E+00
   826  1627  1626   6.666E-01   6.924E-01   1.708E-01   1.730E+00
   826   826  1626   0.000E+00   0.000E+00   1.708E-01   1.730E+00
   826  1602  1626   2.879E-01   3.031E-01   1.708E-01   1.730E+00
  1602  1627  1626   6.899E-01   7.158E-01   1.708E-01   1.694E+00
  1602   826  1626   2.658E-01   2.798E-01   1.708E-01   1.694E+00
  1602  1602  1626   0.000E+00   0.000E+00   1.708E-01   1.694E+00
   725   725  1627   0.000E+00   0.000E+00   4.567E-02   4.695E-01
   725  1212  1627   5.427E-01   7.123E-01   4.567E-02   4.695E-01
   725  1626  1627   1.825E-01   2.601E-01   4.567E-02   4.695E-01
  1212   725  1627   5.694E-01   7.478E-01   4.567E-02   4.830E-01
  1212  1212  1627   0.000E+00   0.000E+00   4.567E-02   4.830E-01
  1212  1626  1627   1.533E-01   2.250E-01   4.567E-02   4.830E-01
  1626   725  1627   3.713E-01   4.814E-01   4.567E-02   1.309E-01
  1626  1212  1627   2.973E-01   3.934E-01   4.567E-02   1.309E-01
  1626  1626  1627   0.000E+00   0.000E+00   4.567E-02   1.309E-01
   100   100  1628   0.000E+00   0.000E+00   5.410E-02   4.456E-01
   100  1908  1628   4.598E-01   5.571E-01   5.410E-02   4.456E-01
   100  1629  1628   3.358E-01   4.178E-01   5.410E-02   4.456E-01
  1908   100  1628   1.933E-01   1.933E-01   5.410E-02   5.410E-02
  1908  1908  1628   0.000E+00   0.000E+00   5.410E-02   5.410E-02
  1908  1629  1628   6.516E-01   6.516E-01   5.410E-02   5.410E-02
  1629   100  1628   1.501E-01   1.869E-01   5.410E-02   4.560E-01
  1629  1908  1628   6.927E-01   7.944E-01   5.410E-02   4.560E-01
  1629  1629  1628   0.000E+00   0.000E+00   5.410E-02   4.560E-01
  1628  1628  1629   0.000E+00   0.000E+00   5.410E-02   4.560E-01
  1628   376  1629   3.523E-01   4.155E-01   5.410E-02   4.560E-01
  1628   101  1629   4.860E-01   5.653E-01   5.410E-02   4.560E-01
   376  1628  1629   5.989E-01   7.129E-01   5.410E-02   8.446E-01
   376   376  1629   0.000E+00   0.000E+00   5.410E-02   8.446E-01
   376   101  1629   2.123E-01   2.750E-01   5.410E-02   8.446E-01
   101  1628  1629   6.564E-01   7.636E-01   5.410E-02   4.560E-01
   101   376  1629   1.687E-01   2.156E-01   5.410E-02   4.560E-01
   101   101  1629   0.000E+00   0.000E+00   5.410E-02   4.560E-01
   130   130  1630   0.000E+00   0.000E+00   1.650E-01   3.028E+00
   130  1631  1630   1.686E-01   2.063E-01   1.650E-01   3.028E+00
   130   129  1630   6.968E-01   7.864E-01   1.650E-01   3.028E+00
  1631   130  1630   2.063E-01   2.491E-01   1.650E-01   1.332E+00
  1631  1631  1630   0.000E+00   0.000E+00   1.650E-01   1.332E+00
  1631   129  1630   6.497E-01   7.331E-01   1.650E-01   1.332E+00
   129   130  1630   4.977E-01   5.616E-01   1.650E-01   3.028E+00
   129  1631  1630   3.791E-01   4.317E-01   1.650E-01   3.028E+00
   129   129  1630   0.000E+00   0.000E+00   1.650E-01   3.028E+00
  1859  1859  1631   0.000E+00   0.000E+00   5.906E-02   4.570E-01
  1859   105  1631   1.195E-01   1.632E-01   5.906E-02   4.570E-01
  1859  1630  1631   6.904E-01   8.119E-01   5.906E-02   4.570E-01
   105  1859  1631   1.102E-01   1.506E-01   5.906E-02   4.627E-01
   105   105  1631   0.000E+00   0.000E+00   5.906E-02   4.627E-01
   105  1630  1631   7.042E-01   8.254E-01   5.906E-02   4.627E-01
  1630  1859  1631   3.959E-01   4.707E-01   5.906E-02   9.056E-01
  1630   105  1631   4.377E-01   5.184E-01   5.906E-02   9.056E-01
  1630  1630  1631   0.000E+00   0.000E+00   5.906E-02   9.056E-01
   133   133  1632   0.000E+00   0.000E+00   1.650E-01   1.238E+00
   133   296  1632   1.903E-01   2.102E-01   1.650E-01   1.238E+00
   133   759  1632   7.359E-01   7.799E-01   1.650E-01   1.238E+00
   296   133  1632   1.327E-01   1.467E-01   1.650E-01   1.269E+00
   296   296  1632   0.000E+00   0.000E+00   1.650E-01   1.269E+00
   296   759  1632   8.015E-01   8.447E-01   1.650E-01   1.269E+00
   759   133  1632   3.667E-01   3.906E-01   1.650E-01   3.028E+00
   759   296  1632   5.725E-01   6.061E-01   1.650E-01   3.028E+00
   759   759  1632   0.000E+00   0.000E+00   1.650E-01   3.028E+00
    83    83  1633   0.000E+00   0.000E+00   6.173E-02   4.505E-01
    83    84  1633   3.797E-01   4.588E-01   6.173E-02   4.505E-01
    83   296  1633   4.304E-01   5.152E-01   6.173E-02   4.505E-01
    84    83  1633   2.015E-01   2.015E-01   6.173E-02   6.173E-02
    84    84  1633   0.000E+00   0.000E+00   6.173E-02   6.173E-02
    84   296  1633   6.451E-01   6.451E-01   6.173E-02   6.173E-02
   296    83  1633   2.216E-01   2.654E-01   6.173E-02   4.594E-01
   296    84  1633   6.260E-01   7.141E-01   6.173E-02   4.594E-01
   296   296  1633   0.000E+00   0.000E+00   6.173E-02   4.594E-01
   382   382  1634   0.000E+00   0.000E+00   5.823E-02   4.374E-01
   382   384  1634   1.201E-01   1.648E-01   5.823E-02   4.374E-01
   382  1635  1634   6.827E-01   8.086E-01   5.823E-02   4.374E-01
   384   382  1634   1.285E-01   1.758E-01   5.823E-02   4.079E-01
   384   384  1634   0.000E+00   0.000E+00   5.823E-02   4.079E-01
   384  1635  1634   6.703E-01   7.951E-01   5.823E-02   4.079E-01
  1635   382  1634   4.292E-01   5.145E-01   5.823E-02   8.814E-01
  1635   384  1634   3.939E-01   4.738E-01   5.823E-02   8.814E-01
  1635  1635  1634   0.000E+00   0.000E+00   5.823E-02   8.814E-01
   377   377  1635   0.000E+00   0.000E+00   1.650E-01   3.028E+00
   377  1634  1635   2.408E-01   2.885E-01   1.650E-01   3.028E+00
   377   428  1635   6.177E-01   7.038E-01   1.650E-01   3.028E+00
  1634   377  1635   2.942E-01   3.476E-01   1.650E-01   1.231E+00
  1634  1634  1635   0.000E+00   0.000E+00   1.650E-01   1.231E+00
  1634   428  1635   5.543E-01   6.321E-01   1.650E-01   1.231E+00
   428   377  1635   4.998E-01   5.694E-01   1.650E-01   3.028E+00
   428  1634  1635   3.670E-01   4.233E-01   1.650E-01   3.028E+00
   428   428  1635   0.000E+00   0.000E+00   1.650E-01   3.028E+00
   603   603  1636   0.000E+00   0.000E+00   2.422E+01   2.422E+01
   603  2121  1636   4.571E-01   4.571E-01   2.422E+01   2.422E+01
   603  1989  1636   5.409E-01   5.409E-01   2.422E+01   2.422E+01
  2121   603  1636   7.178E-01   7.178E-01   2.422E+01   2.422E+01
  2121  2121  1636   0.000E+00   0.000E+00   2.422E+01   2.422E+01
  2121  1989  1636   2.799E-01   2.799E-01   2.422E+01   2.422E+01
  1989   603  1636   7.505E-01   7.505E-01   2.422E+01   2.422E+01
  1989  2121  1636   2.473E-01   2.473E-01   2.422E+01   2.422E+01
  1989  1989  1636   0.000E+00   0.000E+00   2.422E+01   2.422E+01
   405   405  1637   0.000E+00   0.000E+00   1.763E+02   1.763E+02
   405   549  1637   5.551E-01   5.551E-01   1.763E+02   1.763E+02
   405  1826  1637   4.447E-01   4.447E-01   1.763E+02   1.763E+02
   549   405  1637   4.888E-01   4.888E-01   1.763E+02   1.763E+02
   549   549  1637   0.000E+00   0.000E+00   1.763E+02   1.763E+02
   549  1826  1637   5.111E-01   5.111E-01   1.763E+02   1.763E+02
  1826   405  1637   4.338E-01   4.338E-01   1.763E+02   1.763E+02
  1826   549  1637   5.661E-01   5.661E-01   1.763E+02   1.763E+02
  1826  1826  1637   0.000E+00   0.000E+00   1.763E+02   1.763E+02
  1063  1063  1638   0.000E+00   0.000E+00   4.241E+00   4.241E+00
  1063  1162  1638   3.857E-01   3.857E-01   4.241E+00   4.241E+00
  1063  1963  1638   6.082E-01   6.082E-01   4.241E+00   4.241E+00
  1162  1063  1638   5.057E-01   5.057E-01   4.241E+00   4.241E+00
  1162  1162  1638   0.000E+00   0.000E+00   4.241E+00   4.241E+00
  1162  1963  1638   4.876E-01   4.876E-01   4.241E+00   4.241E+00
  1963  1063  1638   6.168E-01   6.168E-01   4.241E+00   4.241E+00
  1963  1162  1638   3.771E-01   3.771E-01   4.241E+00   4.241E+00
  1963  1963  1638   0.000E+00   0.000E+00   4.241E+00   4.241E+00
   607   607  1639   0.000E+00   0.000E+00   4.067E+00   2.676E+01
   607  1032  1639   4.357E-01   4.363E-01   4.067E+00   2.676E+01
   607   407  1639   5.627E-01   5.634E-01   4.067E+00   2.676E+01
  1032   607  1639   8.342E-01   8.350E-01   4.067E+00   1.122E+01
  1032  1032  1639   0.000E+00   0.000E+00   4.067E+00   1.122E+01
  1032   407  1639   1.640E-01   1.643E-01   4.067E+00   1.122E+01
   407   607  1639   8.664E-01   8.673E-01   4.067E+00   1.175E+01
   407  1032  1639   1.319E-01   1.321E-01   4.067E+00   1.175E+01
   407   407  1639   0.000E+00   0.000E+00   4.067E+00   1.175E+01
   424   424  1640   0.000E+00   0.000E+00   1.650E-01   9.712E-01
   424   416  1640   2.558E-01   2.816E-01   1.650E-01   9.712E-01
   424   418  1640   6.591E-01   7.040E-01   1.650E-01   9.712E-01
   416   424  1640   1.681E-01   1.843E-01   1.650E-01   8.132E-01
   416   416  1640   0.000E+00   0.000E+00   1.650E-01   8.132E-01
   416   418  1640   7.580E-01   8.007E-01   1.650E-01   8.132E-01
   418   424  1640   3.383E-01   3.645E-01   1.650E-01   3.028E+00
   418   416  1640   5.921E-01   6.317E-01   1.650E-01   3.028E+00
   418   418  1640   0.000E+00   0.000E+00   1.650E-01   3.028E+00
   390   390  1641   0.000E+00   0.000E+00   6.242E-02   6.242E-02
   390   424  1641   5.541E-01   5.541E-01   6.242E-02   6.242E-02
   390   414  1641   3.141E-01   3.141E-01   6.242E-02   6.242E-02
   424   390  1641   7.862E-01   8.813E-01   6.242E-02   3.794E-01
   424   424  1641   0.000E+00   0.000E+00   6.242E-02   3.794E-01
   424   414  1641   7.291E-02   9.542E-02   6.242E-02   3.794E-01
   414   390  1641   7.203E-01   8.200E-01   6.242E-02   4.038E-01
   414   424  1641   1.178E-01   1.547E-01   6.242E-02   4.038E-01
   414   414  1641   0.000E+00   0.000E+00   6.242E-02   4.038E-01
   623   623  1642   0.000E+00   0.000E+00   1.037E-01   3.319E-01
   623   614  1642   2.157E-01   2.426E-01   1.037E-01   3.319E-01
   623   624  1642   6.624E-01   7.194E-01   1.037E-01   3.319E-01
   614   623  1642   4.025E-01   4.718E-01   1.037E-01   2.056E+00
   614   614  1642   0.000E+00   0.000E+00   1.037E-01   2.056E+00
   614   624  1642   4.472E-01   5.207E-01   1.037E-01   2.056E+00
   624   623  1642   6.455E-01   7.220E-01   1.037E-01   2.056E+00
   624   614  1642   2.335E-01   2.718E-01   1.037E-01   2.056E+00
   624   624  1642   0.000E+00   0.000E+00   1.037E-01   2.056E+00
   648   648  1643   0.000E+00   0.000E+00   3.775E+00   3.775E+00
   648   656  1643   2.267E-01   2.267E-01   3.775E+00   3.775E+00
   648   655  1643   7.685E-01   7.685E-01   3.775E+00   3.775E+00
   656   648  1643   1.446E-01   1.446E-01   3.775E+00   3.775E+00
   656   656  1643   0.000E+00   0.000E+00   3.775E+00   3.775E+00
   656   655  1643   8.513E-01   8.513E-01   3.775E+00   3.775E+00
   655   648  1643   3.640E-01   3.640E-01   3.775E+00   3.775E+00
   655   656  1643   6.321E-01   6.321E-01   3.775E+00   3.775E+00
   655   655  1643   0.000E+00   0.000E+00   3.775E+00   3.775E+00
   657   657  1644   0.000E+00   0.000E+00   2.131E+00   2.131E+00
   657   662  1644   5.434E-01   5.434E-01   2.131E+00   2.131E+00
   657   663  1644   4.510E-01   4.510E-01   2.131E+00   2.131E+00
   662   657  1644   3.150E-01   3.163E-01   2.131E+00   8.571E+00
   662   662  1644   0.000E+00   0.000E+00   2.131E+00   8.571E+00
   662   663  1644   6.803E-01   6.826E-01   2.131E+00   8.571E+00
   663   657  1644   2.762E-01   2.762E-01   2.131E+00   2.131E+00
   663   662  1644   7.190E-01   7.190E-01   2.131E+00   2.131E+00
   663   663  1644   0.000E+00   0.000E+00   2.131E+00   2.131E+00
   677   677  1645   0.000E+00   0.000E+00   3.727E-01   1.836E+00
   677  1650  1645   2.081E-01   2.136E-01   3.727E-01   1.836E+00
   677   671  1645   7.682E-01   7.816E-01   3.727E-01   1.836E+00
  1650   677  1645   3.826E-01   3.929E-01   3.727E-01   1.971E+00
  1650  1650  1645   0.000E+00   0.000E+00   3.727E-01   1.971E+00
  1650   671  1645   5.883E-01   6.016E-01   3.727E-01   1.971E+00
   671   677  1645   6.897E-01   6.897E-01   3.727E-01   3.727E-01
   671  1650  1645   2.872E-01   2.872E-01   3.727E-01   3.727E-01
   671   671  1645   0.000E+00   0.000E+00   3.727E-01   3.727E-01
   671   671  1646   0.000E+00   0.000E+00   3.727E-01   3.727E-01
   671  1604  1646   2.034E-01   2.034E-01   3.727E-01   3.727E-01
   671  1918  1646   7.735E-01   7.735E-01   3.727E-01   3.727E-01
  1604   671  1646   3.866E-01   3.866E-01   3.727E-01   3.727E-01
  1604  1604  1646   0.000E+00   0.000E+00   3.727E-01   3.727E-01
  1604  1918  1646   5.846E-01   5.846E-01   3.727E-01   3.727E-01
  1918   671  1646   6.994E-01   6.994E-01   3.727E-01   3.727E-01
  1918  1604  1646   2.781E-01   2.781E-01   3.727E-01   3.727E-01
  1918  1918  1646   0.000E+00   0.000E+00   3.727E-01   3.727E-01
  1835  1835  1647   0.000E+00   0.000E+00   5.332E-02   4.168E-01
  1835  1705  1647   2.344E-01   3.007E-01   5.332E-02   4.168E-01
  1835   677  1647   5.631E-01   6.733E-01   5.332E-02   4.168E-01
  1705  1835  1647   1.863E-01   2.395E-01   5.332E-02   4.480E-01
  1705  1705  1647   0.000E+00   0.000E+00   5.332E-02   4.480E-01
  1705   677  1647   6.263E-01   7.382E-01   5.332E-02   4.480E-01
   677  1835  1647   3.439E-01   4.119E-01   5.332E-02   4.480E-01
   677  1705  1647   4.813E-01   5.673E-01   5.332E-02   4.480E-01
   677   677  1647   0.000E+00   0.000E+00   5.332E-02   4.480E-01
   691   691  1648   0.000E+00   0.000E+00   5.724E-02   8.794E-01
   691  1706  1648   5.234E-01   6.271E-01   5.724E-02   8.794E-01
   691  1835  1648   2.940E-01   3.610E-01   5.724E-02   8.794E-01
  1706   691  1648   7.051E-01   8.366E-01   5.724E-02   4.796E-01
  1706  1706  1648   0.000E+00   0.000E+00   5.724E-02   4.796E-01
  1706  1835  1648   1.008E-01   1.399E-01   5.724E-02   4.796E-01
  1835   691  1648   6.205E-01   7.523E-01   5.724E-02   4.469E-01
  1835  1706  1648   1.579E-01   2.186E-01   5.724E-02   4.469E-01
  1835  1835  1648   0.000E+00   0.000E+00   5.724E-02   4.469E-01
  1836  1836  1649   0.000E+00   0.000E+00   5.041E-02   4.251E-01
  1836   674  1649   3.022E-01   3.641E-01   5.041E-02   4.251E-01
  1836   698  1649   5.203E-01   6.147E-01   5.041E-02   4.251E-01
   674  1836  1649   6.591E-01   7.969E-01   5.041E-02   5.041E-01
   674   674  1649   0.000E+00   0.000E+00   5.041E-02   5.041E-01
   674   698  1649   1.266E-01   1.810E-01   5.041E-02   5.041E-01
   698  1836  1649   7.293E-01   8.628E-01   5.041E-02   4.562E-01
   698   674  1649   8.136E-02   1.159E-01   5.041E-02   4.562E-01
   698   698  1649   0.000E+00   0.000E+00   5.041E-02   4.562E-01
  1645  1645  1650   0.000E+00   0.000E+00   5.041E-02   5.041E-02
  1645   698  1650   5.082E-01   5.082E-01   5.041E-02   5.041E-02
  1645   672  1650   2.816E-01   2.816E-01   5.041E-02   5.041E-02
   698  1645  1650   2.456E-01   2.981E-01   5.041E-02   4.562E-01
   698   698  1650   0.000E+00   0.000E+00   5.041E-02   4.562E-01
   698   672  1650   5.866E-01   6.833E-01   5.041E-02   4.562E-01
   672  1645  1650   1.557E-01   1.557E-01   5.041E-02   5.041E-02
   672   698  1650   6.712E-01   6.712E-01   5.041E-02   5.041E-02
   672   672  1650   0.000E+00   0.000E+00   5.041E-02   5.041E-02
  1879  1879  1651   0.000E+00   0.000E+00   5.336E-02   5.336E-02
  1879   337  1651   1.719E-01   1.719E-01   5.336E-02   5.336E-02
  1879   717  1651   6.601E-01   6.601E-01   5.336E-02   5.336E-02
   337  1879  1651   3.240E-01   3.240E-01   5.336E-02   5.336E-02
   337   337  1651   0.000E+00   0.000E+00   5.336E-02   5.336E-02
   337   717  1651   4.687E-01   4.687E-01   5.336E-02   5.336E-02
   717  1879  1651   6.068E-01   7.020E-01   5.336E-02   4.203E-01
   717   337  1651   2.285E-01   2.771E-01   5.336E-02   4.203E-01
   717   717  1651   0.000E+00   0.000E+00   5.336E-02   4.203E-01
   360   360  1652   0.000E+00   0.000E+00   5.336E-02   4.491E-01
   360   717  1652   1.156E-01   1.630E-01   5.336E-02   4.491E-01
   360   919  1652   6.810E-01   8.123E-01   5.336E-02   4.491E-01
   717   360  1652   9.202E-02   1.293E-01   5.336E-02   4.203E-01
   717   717  1652   0.000E+00   0.000E+00   5.336E-02   4.203E-01
   717   919  1652   7.174E-01   8.461E-01   5.336E-02   4.203E-01
   919   360  1652   3.553E-01   4.280E-01   5.336E-02   8.269E-01
   919   717  1652   4.703E-01   5.607E-01   5.336E-02   8.269E-01
   919   919  1652   0.000E+00   0.000E+00   5.336E-02   8.269E-01
  1053  1053  1653   0.000E+00   0.000E+00   5.093E-02   5.027E-01
  1053  1609  1653   1.535E-01   2.000E-01   5.093E-02   5.027E-01
  1053  1654  1653   6.732E-01   7.824E-01   5.093E-02   5.027E-01
  1609  1053  1653   1.363E-01   1.794E-01   5.093E-02   8.219E-01
  1609  1609  1653   0.000E+00   0.000E+00   5.093E-02   8.219E-01
  1609  1654  1653   6.970E-01   8.103E-01   5.093E-02   8.219E-01
  1654  1053  1653   3.924E-01   4.560E-01   5.093E-02   5.027E-01
  1654  1609  1653   4.576E-01   5.288E-01   5.093E-02   5.027E-01
  1654  1654  1653   0.000E+00   0.000E+00   5.093E-02   5.027E-01
  1653  1653  1654   0.000E+00   0.000E+00   5.093E-02   5.027E-01
  1653  1696  1654   5.658E-01   6.500E-01   5.093E-02   5.027E-01
  1653  1057  1654   2.837E-01   3.347E-01   5.093E-02   5.027E-01
  1696  1653  1654   7.124E-01   7.719E-01   5.093E-02   1.026E-01
  1696  1696  1654   0.000E+00   0.000E+00   5.093E-02   1.026E-01
  1696  1057  1654   1.289E-01   1.492E-01   5.093E-02   1.026E-01
  1057  1653  1654   5.970E-01   6.691E-01   5.093E-02   1.285E-01
